X_MIN000;Y_MIN000;TOT_P
3410000;3245000;3426
3410000;3246000;2967
3410000;3247000;678
3410000;3248000;924
3410000;3249000;1531
3410000;3250000;1278
3410000;3251000;409
3410000;3252000;1067
3410000;3253000;2694
3410000;3254000;2303
3410000;3255000;2165
3410000;3256000;1946
3410000;3257000;59
3410000;3258000;175
3410000;3259000;73
3410000;3260000;355
3410000;3261000;91
3410000;3262000;20
3410000;3263000;2
3410000;3264000;757
3410000;3265000;1216
3410000;3266000;52
3410000;3268000;8
3410000;3269000;178
3410000;3277000;7
3410000;3280000;64
3410000;3284000;94
3410000;3285000;18
3410000;3286000;20
3410000;3287000;14
3410000;3289000;1
3410000;3290000;11
3410000;3291000;5
3410000;3292000;17
3410000;3293000;50
3410000;3295000;5
3410000;3297000;5
3410000;3298000;26
3410000;3302000;12
3410000;3304000;19
3410000;3310000;183
3410000;3311000;106
3410000;3313000;46
3410000;3314000;3
3410000;3316000;61
3410000;3318000;19
3410000;3320000;20
3410000;3321000;11
3410000;3323000;20
3410000;3326000;57
3410000;3327000;48
3410000;3339000;34
3410000;3340000;19
3410000;3341000;45
3410000;3344000;23
3410000;3345000;8
3410000;3346000;26
3410000;3347000;10
3410000;3348000;8
3410000;3351000;32
3410000;3352000;9
3410000;3355000;34
3410000;3359000;64
3410000;3374000;3
3410000;3392000;9
3410000;3395000;7
3410000;3396000;26
3410000;3398000;24
3410000;3399000;78
3410000;3400000;96
3410000;3411000;17
3410000;3412000;23
3410000;3413000;24
3410000;3425000;94
3410000;3426000;53
3410000;3427000;10
3410000;3430000;10
3410000;3432000;4
3410000;3434000;12
3410000;3435000;11
3410000;3436000;7
3410000;3437000;28
3410000;3438000;52
3410000;3439000;922
3410000;3440000;698
3410000;3441000;1406
3410000;3442000;3133
3410000;3443000;223
3411000;3229000;356
3411000;3230000;1126
3411000;3232000;2549
3411000;3233000;6147
3411000;3234000;3730
3411000;3235000;9649
3411000;3236000;11512
3411000;3237000;2931
3411000;3238000;3281
3411000;3239000;2840
3411000;3240000;3875
3411000;3241000;4906
3411000;3242000;21
3411000;3244000;36
3411000;3245000;2224
3411000;3246000;2984
3411000;3247000;1931
3411000;3248000;27
3411000;3250000;6
3411000;3251000;5
3411000;3252000;1077
3411000;3253000;2561
3411000;3254000;1801
3411000;3255000;2018
3411000;3256000;1158
3411000;3257000;3507
3411000;3258000;3681
3411000;3259000;38
3411000;3260000;8
3411000;3261000;1344
3411000;3262000;1311
3411000;3264000;671
3411000;3266000;115
3411000;3267000;579
3411000;3268000;406
3411000;3269000;1586
3411000;3270000;18
3411000;3271000;103
3411000;3281000;137
3411000;3282000;68
3411000;3283000;4
3411000;3284000;47
3411000;3285000;3
3411000;3287000;10
3411000;3288000;29
3411000;3289000;10
3411000;3290000;13
3411000;3291000;28
3411000;3292000;102
3411000;3294000;9
3411000;3295000;16
3411000;3298000;6
3411000;3300000;31
3411000;3302000;17
3411000;3303000;6
3411000;3305000;17
3411000;3306000;3
3411000;3307000;7
3411000;3308000;12
3411000;3309000;3
3411000;3310000;36
3411000;3311000;14
3411000;3313000;9
3411000;3316000;17
3411000;3317000;380
3411000;3318000;295
3411000;3319000;21
3411000;3321000;21
3411000;3322000;361
3411000;3324000;26
3411000;3325000;24
3411000;3336000;14
3411000;3344000;32
3411000;3345000;4
3411000;3346000;21
3411000;3347000;36
3411000;3351000;31
3411000;3352000;21
3411000;3356000;38
3411000;3367000;22
3411000;3373000;21
3411000;3394000;18
3411000;3396000;205
3411000;3397000;42
3411000;3399000;16
3411000;3400000;10
3411000;3402000;38
3411000;3404000;21
3411000;3408000;27
3411000;3410000;22
3411000;3411000;19
3411000;3412000;12
3411000;3413000;4
3411000;3414000;5
3411000;3421000;23
3411000;3422000;41
3411000;3423000;4
3411000;3424000;16
3411000;3425000;20
3411000;3427000;8
3411000;3428000;10
3411000;3429000;12
3411000;3430000;25
3411000;3431000;28
3411000;3433000;39
3411000;3434000;7
3411000;3436000;17
3411000;3439000;1857
3411000;3440000;2869
3411000;3441000;1932
3411000;3442000;2028
3412000;3232000;1199
3412000;3233000;653
3412000;3234000;6450
3412000;3235000;10759
3412000;3236000;7901
3412000;3237000;4118
3412000;3238000;3509
3412000;3239000;2101
3412000;3240000;1534
3412000;3241000;2197
3412000;3242000;50
3412000;3243000;18
3412000;3246000;643
3412000;3247000;2521
3412000;3248000;24
3412000;3252000;8
3412000;3253000;1276
3412000;3254000;928
3412000;3255000;3934
3412000;3256000;1820
3412000;3257000;673
3412000;3258000;2620
3412000;3259000;564
3412000;3260000;813
3412000;3261000;1203
3412000;3262000;249
3412000;3263000;7
3412000;3265000;14
3412000;3266000;1187
3412000;3267000;2813
3412000;3268000;2939
3412000;3269000;1127
3412000;3276000;79
3412000;3279000;51
3412000;3281000;164
3412000;3283000;9
3412000;3284000;78
3412000;3285000;2
3412000;3286000;119
3412000;3287000;158
3412000;3288000;10
3412000;3289000;14
3412000;3291000;18
3412000;3293000;16
3412000;3297000;23
3412000;3299000;19
3412000;3301000;25
3412000;3303000;3
3412000;3304000;28
3412000;3306000;108
3412000;3309000;13
3412000;3311000;18
3412000;3315000;17
3412000;3316000;10
3412000;3317000;22
3412000;3318000;27
3412000;3319000;946
3412000;3320000;1055
3412000;3321000;360
3412000;3323000;6
3412000;3326000;52
3412000;3330000;4
3412000;3334000;43
3412000;3344000;42
3412000;3345000;15
3412000;3350000;24
3412000;3351000;9
3412000;3352000;30
3412000;3354000;106
3412000;3355000;22
3412000;3356000;29
3412000;3372000;21
3412000;3383000;2
3412000;3394000;7
3412000;3395000;8
3412000;3396000;1247
3412000;3397000;521
3412000;3398000;4
3412000;3407000;22
3412000;3411000;27
3412000;3412000;2
3412000;3413000;3
3412000;3414000;7
3412000;3423000;18
3412000;3424000;12
3412000;3425000;3
3412000;3426000;12
3412000;3427000;26
3412000;3428000;342
3412000;3429000;35
3412000;3430000;14
3412000;3431000;27
3412000;3433000;14
3412000;3434000;24
3412000;3435000;15
3412000;3436000;14
3412000;3437000;104
3412000;3438000;40
3412000;3439000;1986
3412000;3440000;1701
3413000;3234000;6270
3413000;3235000;5559
3413000;3236000;3355
3413000;3237000;3932
3413000;3238000;5314
3413000;3239000;3010
3413000;3240000;859
3413000;3241000;374
3413000;3244000;41
3413000;3245000;294
3413000;3246000;931
3413000;3247000;693
3413000;3249000;942
3413000;3250000;831
3413000;3251000;390
3413000;3252000;448
3413000;3253000;3255
3413000;3254000;3123
3413000;3255000;4475
3413000;3256000;1850
3413000;3257000;21
3413000;3258000;37
3413000;3259000;1160
3413000;3260000;51
3413000;3261000;245
3413000;3262000;4
3413000;3263000;31
3413000;3264000;68
3413000;3265000;412
3413000;3266000;1570
3413000;3267000;325
3413000;3268000;1580
3413000;3269000;408
3413000;3270000;57
3413000;3280000;33
3413000;3281000;9
3413000;3282000;14
3413000;3284000;5
3413000;3286000;9
3413000;3287000;92
3413000;3288000;12
3413000;3290000;38
3413000;3291000;2
3413000;3292000;4
3413000;3293000;6
3413000;3294000;13
3413000;3296000;29
3413000;3299000;14
3413000;3300000;5
3413000;3301000;98
3413000;3302000;115
3413000;3304000;18
3413000;3307000;39
3413000;3312000;49
3413000;3316000;37
3413000;3319000;4
3413000;3320000;1163
3413000;3321000;1656
3413000;3322000;9
3413000;3323000;19
3413000;3325000;14
3413000;3330000;5
3413000;3331000;14
3413000;3333000;4
3413000;3334000;5
3413000;3346000;10
3413000;3347000;5
3413000;3348000;63
3413000;3351000;16
3413000;3352000;20
3413000;3353000;98
3413000;3355000;15
3413000;3362000;6
3413000;3365000;10
3413000;3367000;5
3413000;3371000;23
3413000;3372000;13
3413000;3374000;21
3413000;3394000;23
3413000;3395000;36
3413000;3397000;74
3413000;3398000;3
3413000;3405000;13
3413000;3410000;17
3413000;3411000;32
3413000;3423000;9
3413000;3424000;10
3413000;3425000;15
3413000;3426000;19
3413000;3427000;25
3413000;3434000;16
3413000;3435000;8
3413000;3436000;24
3413000;3438000;1097
3413000;3439000;3471
3414000;3234000;993
3414000;3235000;2423
3414000;3236000;1838
3414000;3237000;1478
3414000;3238000;2275
3414000;3239000;5736
3414000;3240000;2512
3414000;3241000;23
3414000;3244000;63
3414000;3245000;9
3414000;3246000;1293
3414000;3247000;531
3414000;3248000;14
3414000;3249000;316
3414000;3250000;28
3414000;3251000;17
3414000;3252000;21
3414000;3253000;1599
3414000;3254000;1108
3414000;3255000;877
3414000;3256000;655
3414000;3257000;289
3414000;3258000;548
3414000;3259000;429
3414000;3260000;7
3414000;3261000;19
3414000;3262000;2
3414000;3265000;60
3414000;3266000;225
3414000;3267000;1706
3414000;3268000;2453
3414000;3269000;889
3414000;3270000;2010
3414000;3276000;17
3414000;3278000;59
3414000;3280000;4
3414000;3281000;19
3414000;3283000;43
3414000;3286000;230
3414000;3288000;14
3414000;3290000;13
3414000;3291000;52
3414000;3292000;28
3414000;3293000;29
3414000;3294000;43
3414000;3295000;17
3414000;3296000;4
3414000;3297000;10
3414000;3301000;20
3414000;3302000;19
3414000;3303000;7
3414000;3304000;8
3414000;3306000;16
3414000;3313000;37
3414000;3319000;35
3414000;3320000;52
3414000;3322000;38
3414000;3323000;12
3414000;3324000;55
3414000;3330000;50
3414000;3334000;10
3414000;3347000;194
3414000;3348000;134
3414000;3349000;10
3414000;3350000;10
3414000;3351000;84
3414000;3352000;13
3414000;3353000;117
3414000;3356000;28
3414000;3367000;2
3414000;3369000;22
3414000;3370000;11
3414000;3371000;90
3414000;3373000;16
3414000;3392000;28
3414000;3395000;18
3414000;3396000;18
3414000;3397000;16
3414000;3399000;7
3414000;3406000;11
3414000;3408000;9
3414000;3410000;20
3414000;3424000;10
3414000;3426000;3
3414000;3427000;39
3414000;3428000;11
3414000;3430000;24
3414000;3433000;15
3414000;3434000;8
3414000;3435000;35
3414000;3436000;8
3414000;3437000;12
3414000;3438000;283
3414000;3439000;2763
3415000;3236000;2659
3415000;3237000;4696
3415000;3238000;4136
3415000;3239000;2423
3415000;3240000;1230
3415000;3241000;4
3415000;3242000;5
3415000;3243000;23
3415000;3244000;42
3415000;3246000;745
3415000;3247000;37
3415000;3248000;77
3415000;3249000;678
3415000;3252000;22
3415000;3253000;415
3415000;3254000;849
3415000;3255000;140
3415000;3256000;3143
3415000;3257000;26
3415000;3258000;24
3415000;3259000;8
3415000;3261000;73
3415000;3263000;219
3415000;3264000;982
3415000;3265000;770
3415000;3266000;731
3415000;3267000;2048
3415000;3268000;2334
3415000;3269000;3193
3415000;3270000;1605
3415000;3277000;395
3415000;3278000;458
3415000;3279000;24
3415000;3280000;383
3415000;3281000;78
3415000;3283000;26
3415000;3285000;56
3415000;3286000;81
3415000;3288000;23
3415000;3289000;4
3415000;3294000;8
3415000;3296000;19
3415000;3297000;16
3415000;3298000;16
3415000;3299000;18
3415000;3300000;24
3415000;3303000;10
3415000;3313000;25
3415000;3317000;7
3415000;3320000;28
3415000;3322000;3
3415000;3324000;66
3415000;3333000;19
3415000;3337000;6
3415000;3347000;16
3415000;3348000;12
3415000;3349000;40
3415000;3350000;33
3415000;3351000;775
3415000;3352000;14
3415000;3354000;22
3415000;3360000;10
3415000;3363000;12
3415000;3366000;19
3415000;3367000;24
3415000;3369000;22
3415000;3371000;3
3415000;3372000;21
3415000;3395000;16
3415000;3397000;14
3415000;3405000;14
3415000;3409000;46
3415000;3410000;7
3415000;3411000;42
3415000;3422000;11
3415000;3423000;3
3415000;3425000;38
3415000;3428000;8
3415000;3433000;1
3415000;3434000;5
3415000;3435000;12
3415000;3436000;15
3415000;3437000;189
3415000;3438000;516
3415000;3439000;567
3416000;3235000;9
3416000;3237000;3381
3416000;3238000;4792
3416000;3239000;2436
3416000;3241000;119
3416000;3242000;46
3416000;3243000;10
3416000;3244000;76
3416000;3245000;3
3416000;3246000;1260
3416000;3247000;334
3416000;3249000;304
3416000;3252000;6
3416000;3253000;31
3416000;3254000;1726
3416000;3255000;31
3416000;3256000;1430
3416000;3257000;1
3416000;3258000;5
3416000;3259000;10
3416000;3261000;17
3416000;3262000;1008
3416000;3263000;1491
3416000;3267000;8
3416000;3268000;15
3416000;3269000;1688
3416000;3277000;22
3416000;3280000;9
3416000;3285000;13
3416000;3287000;24
3416000;3288000;9
3416000;3290000;133
3416000;3292000;10
3416000;3293000;324
3416000;3295000;24
3416000;3296000;262
3416000;3297000;255
3416000;3299000;8
3416000;3300000;2
3416000;3301000;4
3416000;3302000;11
3416000;3303000;4
3416000;3304000;5
3416000;3305000;17
3416000;3307000;8
3416000;3308000;7
3416000;3313000;11
3416000;3315000;28
3416000;3322000;12
3416000;3323000;368
3416000;3324000;165
3416000;3327000;51
3416000;3330000;21
3416000;3335000;1
3416000;3337000;10
3416000;3348000;16
3416000;3350000;8
3416000;3351000;41
3416000;3353000;33
3416000;3354000;25
3416000;3355000;22
3416000;3359000;15
3416000;3361000;5
3416000;3362000;13
3416000;3364000;3
3416000;3368000;9
3416000;3370000;131
3416000;3371000;79
3416000;3394000;2
3416000;3395000;7
3416000;3396000;20
3416000;3398000;21
3416000;3399000;36
3416000;3404000;21
3416000;3405000;10
3416000;3408000;48
3416000;3410000;15
3416000;3411000;17
3416000;3416000;18
3416000;3424000;5
3416000;3425000;14
3416000;3426000;19
3416000;3427000;7
3416000;3428000;10
3416000;3429000;25
3416000;3431000;15
3416000;3432000;4
3416000;3434000;411
3416000;3435000;26
3416000;3436000;8
3416000;3437000;129
3416000;3438000;1344
3416000;3439000;75
3417000;3235000;17
3417000;3236000;189
3417000;3237000;3314
3417000;3238000;5389
3417000;3239000;999
3417000;3240000;16
3417000;3241000;31
3417000;3244000;58
3417000;3245000;53
3417000;3246000;9
3417000;3248000;354
3417000;3249000;1728
3417000;3250000;1586
3417000;3251000;1082
3417000;3252000;1442
3417000;3253000;972
3417000;3254000;2236
3417000;3255000;2032
3417000;3256000;545
3417000;3257000;571
3417000;3258000;1080
3417000;3259000;104
3417000;3265000;483
3417000;3266000;9
3417000;3267000;735
3417000;3268000;1715
3417000;3269000;3677
3417000;3270000;157
3417000;3277000;11
3417000;3278000;11
3417000;3279000;26
3417000;3281000;30
3417000;3286000;17
3417000;3289000;19
3417000;3291000;376
3417000;3292000;322
3417000;3293000;138
3417000;3295000;11
3417000;3296000;30
3417000;3297000;32
3417000;3298000;16
3417000;3299000;9
3417000;3300000;15
3417000;3302000;13
3417000;3303000;11
3417000;3304000;22
3417000;3308000;18
3417000;3309000;7
3417000;3310000;56
3417000;3311000;3
3417000;3313000;97
3417000;3314000;91
3417000;3319000;13
3417000;3323000;15
3417000;3324000;29
3417000;3325000;5
3417000;3326000;65
3417000;3333000;20
3417000;3337000;13
3417000;3340000;75
3417000;3343000;12
3417000;3344000;19
3417000;3347000;36
3417000;3348000;17
3417000;3352000;14
3417000;3353000;2
3417000;3354000;49
3417000;3356000;17
3417000;3361000;16
3417000;3368000;36
3417000;3369000;25
3417000;3370000;3
3417000;3371000;23
3417000;3372000;3
3417000;3376000;11
3417000;3377000;15
3417000;3380000;16
3417000;3394000;22
3417000;3395000;13
3417000;3396000;104
3417000;3397000;57
3417000;3399000;47
3417000;3400000;20
3417000;3403000;13
3417000;3404000;82
3417000;3405000;30
3417000;3406000;10
3417000;3407000;14
3417000;3408000;347
3417000;3409000;15
3417000;3423000;15
3417000;3424000;9
3417000;3425000;53
3417000;3426000;163
3417000;3429000;20
3417000;3430000;26
3417000;3432000;13
3417000;3433000;9
3417000;3434000;3
3417000;3435000;15
3417000;3436000;47
3417000;3437000;217
3417000;3438000;963
3417000;3439000;117
3418000;3237000;355
3418000;3238000;1590
3418000;3239000;139
3418000;3240000;68
3418000;3241000;62
3418000;3242000;101
3418000;3243000;14
3418000;3244000;5
3418000;3245000;50
3418000;3246000;20
3418000;3247000;454
3418000;3248000;1200
3418000;3249000;62
3418000;3251000;519
3418000;3252000;609
3418000;3253000;111
3418000;3254000;374
3418000;3255000;952
3418000;3256000;1589
3418000;3257000;89
3418000;3258000;2437
3418000;3259000;409
3418000;3260000;155
3418000;3261000;825
3418000;3262000;1694
3418000;3263000;320
3418000;3264000;458
3418000;3265000;2752
3418000;3266000;1469
3418000;3267000;1349
3418000;3268000;197
3418000;3269000;1339
3418000;3270000;223
3418000;3277000;6
3418000;3279000;60
3418000;3281000;142
3418000;3288000;19
3418000;3289000;25
3418000;3290000;12
3418000;3291000;198
3418000;3292000;444
3418000;3293000;22
3418000;3294000;20
3418000;3299000;10
3418000;3301000;4
3418000;3304000;20
3418000;3308000;11
3418000;3309000;3
3418000;3311000;4
3418000;3315000;51
3418000;3319000;22
3418000;3321000;44
3418000;3322000;75
3418000;3323000;3
3418000;3324000;15
3418000;3327000;76
3418000;3330000;24
3418000;3332000;3
3418000;3335000;31
3418000;3337000;3
3418000;3339000;8
3418000;3344000;11
3418000;3346000;33
3418000;3347000;29
3418000;3348000;44
3418000;3349000;42
3418000;3351000;41
3418000;3352000;25
3418000;3353000;13
3418000;3354000;6
3418000;3356000;4
3418000;3358000;10
3418000;3359000;1
3418000;3360000;31
3418000;3361000;66
3418000;3362000;29
3418000;3368000;161
3418000;3369000;40
3418000;3371000;17
3418000;3373000;16
3418000;3374000;21
3418000;3376000;10
3418000;3378000;36
3418000;3379000;32
3418000;3395000;3
3418000;3396000;131
3418000;3397000;19
3418000;3399000;21
3418000;3404000;4
3418000;3405000;6
3418000;3406000;10
3418000;3410000;21
3418000;3413000;17
3418000;3421000;32
3418000;3422000;15
3418000;3423000;12
3418000;3424000;34
3418000;3425000;46
3418000;3426000;135
3418000;3427000;6
3418000;3428000;28
3418000;3429000;2
3418000;3430000;463
3418000;3431000;28
3418000;3432000;2
3418000;3433000;10
3418000;3434000;35
3418000;3435000;11
3418000;3436000;20
3418000;3438000;19
3419000;3236000;123
3419000;3237000;10
3419000;3238000;706
3419000;3239000;1285
3419000;3240000;381
3419000;3241000;15
3419000;3242000;18
3419000;3244000;26
3419000;3245000;24
3419000;3246000;510
3419000;3247000;4061
3419000;3248000;1264
3419000;3249000;1
3419000;3255000;16
3419000;3256000;321
3419000;3257000;111
3419000;3258000;171
3419000;3259000;33
3419000;3260000;2108
3419000;3261000;3934
3419000;3262000;2020
3419000;3263000;469
3419000;3266000;8
3419000;3269000;25
3419000;3270000;2
3419000;3273000;26
3419000;3274000;16
3419000;3275000;127
3419000;3277000;48
3419000;3278000;17
3419000;3279000;9
3419000;3283000;63
3419000;3286000;24
3419000;3287000;18
3419000;3289000;23
3419000;3291000;6
3419000;3293000;6
3419000;3294000;43
3419000;3295000;194
3419000;3296000;1
3419000;3297000;2
3419000;3298000;67
3419000;3299000;41
3419000;3315000;30
3419000;3320000;14
3419000;3322000;119
3419000;3324000;41
3419000;3327000;63
3419000;3328000;22
3419000;3331000;88
3419000;3332000;20
3419000;3334000;9
3419000;3335000;19
3419000;3336000;63
3419000;3337000;4
3419000;3341000;7
3419000;3344000;19
3419000;3346000;24
3419000;3347000;35
3419000;3348000;29
3419000;3350000;35
3419000;3351000;66
3419000;3352000;31
3419000;3353000;10
3419000;3354000;94
3419000;3355000;4
3419000;3357000;33
3419000;3359000;98
3419000;3360000;103
3419000;3361000;26
3419000;3366000;10
3419000;3368000;16
3419000;3370000;14
3419000;3373000;32
3419000;3375000;20
3419000;3377000;7
