,IDENTIFIER,TOTAL,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
,1kmN2511E4679,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2511E4748,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4749,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4750,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2511E4754,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2511E4755,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2511E4757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4759,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4808,5,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4810,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4811,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4819,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4821,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
,1kmN2511E4842,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1kmN2511E4845,5,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4846,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4847,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2511E4848,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2511E4849,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4850,7,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,1,0
,1kmN2511E4851,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2511E4854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4870,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,1kmN2511E4871,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2511E4887,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4916,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
,1kmN2511E4919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2511E4920,17,0,1,4,0,1,1,1,0,2,0,0,0,3,0,0,2,0,0,2,0
,1kmN2511E4922,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4923,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4925,17,1,0,1,0,0,0,2,0,4,1,0,0,0,0,1,1,0,1,5,0
,1kmN2511E4934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4936,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4937,25,1,0,3,0,0,4,3,1,2,0,0,0,1,0,1,2,0,2,5,0
,1kmN2511E4979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4980,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E4990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E5004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E5017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E5018,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2511E5020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,1kmN2511E5025,35,1,0,6,1,0,4,14,2,1,0,0,1,2,2,0,0,0,1,0,0
,1kmN2511E5026,11,3,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0
,1kmN2511E5027,7,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
,1kmN2512E4679,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2512E4733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2512E4746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4749,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4757,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2512E4775,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4781,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4785,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4810,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4835,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4836,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4837,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4847,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4848,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4849,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4851,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4857,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,1kmN2512E4860,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E4918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4919,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2512E4920,10,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,1,0,2,0
,1kmN2512E4921,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4927,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4937,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E4979,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2512E5019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2512E5024,7,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
,1kmN2512E5025,27,1,0,5,0,0,3,7,0,0,0,0,1,1,2,0,1,2,1,3,0
,1kmN2512E5026,47,1,0,7,0,0,10,5,0,0,1,0,0,4,1,0,3,1,7,7,0
,1kmN2512E5027,20,1,0,2,0,0,1,7,1,2,1,0,0,1,0,0,0,2,0,2,0
,1kmN2512E5028,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1kmN2513E4677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4678,6,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4734,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4737,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4752,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4757,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
,1kmN2513E4758,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4778,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4779,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4807,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4832,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4845,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4851,5,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,1kmN2513E4877,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2513E4880,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2513E4919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2513E4920,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2513E4970,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E4975,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0
,1kmN2513E4976,8,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0
,1kmN2513E4982,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2513E4990,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2513E5001,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E5002,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0
,1kmN2513E5005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E5008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2513E5009,11,2,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,2,0
,1kmN2513E5017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E5018,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E5022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2513E5024,19,1,0,2,0,0,1,3,0,2,1,0,0,2,1,0,3,1,0,2,0
,1kmN2513E5025,270,9,0,21,7,2,20,47,10,4,12,1,4,29,6,3,11,7,25,52,0
,1kmN2513E5026,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0
,1kmN2514E4677,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2514E4736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4737,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4738,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4747,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4748,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2514E4749,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4751,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4757,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0
,1kmN2514E4758,17,0,0,1,1,2,1,5,0,0,0,0,1,1,0,0,0,0,1,4,0
,1kmN2514E4778,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
,1kmN2514E4779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,1kmN2514E4780,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2514E4805,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2514E4836,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4845,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2514E4853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4855,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2514E4858,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4860,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4865,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4877,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4878,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2514E4919,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
,1kmN2514E4949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4979,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E4983,12,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0
,1kmN2514E4984,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
,1kmN2514E5005,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2514E5007,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E5009,6,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0
,1kmN2514E5018,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2514E5019,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E5021,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
,1kmN2514E5022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E5023,4,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2514E5024,33,2,0,1,0,2,0,3,4,1,1,1,2,1,1,5,0,4,2,3,0
,1kmN2514E5025,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,3,3,0
,1kmN2515E4736,14,1,0,3,0,3,0,1,1,0,0,0,0,0,0,1,2,0,0,2,0
,1kmN2515E4745,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4747,19,1,0,1,1,0,1,1,0,1,0,0,0,6,1,0,2,0,3,1,0
,1kmN2515E4748,35,0,0,3,0,1,4,5,1,0,1,0,1,2,0,1,1,2,4,9,0
,1kmN2515E4749,8,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4750,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4757,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
,1kmN2515E4758,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4777,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2515E4778,22,2,0,6,1,1,1,3,0,0,0,0,0,0,0,1,1,0,1,5,0
,1kmN2515E4789,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2515E4806,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2515E4832,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4834,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4835,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
,1kmN2515E4851,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2515E4854,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,1kmN2515E4855,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2515E4858,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4861,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2515E4965,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4968,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2515E4971,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
,1kmN2515E4979,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2515E4995,6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
,1kmN2515E5020,17,0,0,2,1,0,2,5,1,2,1,0,0,1,2,0,0,0,0,0,0
,1kmN2515E5021,39,0,0,6,0,0,5,8,1,9,0,0,0,2,2,0,2,2,1,1,0
,1kmN2515E5022,18,0,0,8,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0,2,0
,1kmN2515E5023,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4736,4,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4748,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2516E4749,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E4756,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0
,1kmN2516E4759,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4778,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4779,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4785,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4793,10,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,2,0
,1kmN2516E4805,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E4806,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4821,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4822,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E4835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E4836,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4839,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
,1kmN2516E4841,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
,1kmN2516E4842,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4843,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4869,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
,1kmN2516E4882,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E4886,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4949,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4978,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E4994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2516E5000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2516E5017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2516E5019,5,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2516E5020,17,0,0,3,0,0,2,4,1,2,1,0,0,1,0,0,0,0,0,3,0
,1kmN2516E5021,31,0,0,2,0,0,4,10,1,2,3,0,0,2,0,0,2,1,0,4,0
,1kmN2516E5022,15,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,7,1,0
,1kmN2517E4735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2517E4736,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4738,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4740,7,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2517E4741,8,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,1kmN2517E4744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4749,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4750,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2517E4757,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4758,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4777,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4782,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2517E4784,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4785,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2517E4787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2517E4795,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2517E4805,20,2,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2,1,4,4,0
,1kmN2517E4806,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4836,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,1kmN2517E4837,5,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2517E4838,7,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0
,1kmN2517E4839,6,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
