x,y,TOTAL_ESTA,ARRIVALS_T,ARRIVALS_D,ARRIVALS_F,ARRIVALS_G,ARRIVALS_S,ARRIVALS_I,ARRIVALS_A,NIGHTS_TOT,NIGHTS_DOM,NIGHTS_FOR,NIGHTS_Ger,NIGHTS_Slo,NIGHTS_Ita,NIGHTS_Aus
4690000,2467000,22,1073,10,1063,687,1,39,95,8920,23,8897,6399,2,226,537
4690000,2468000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690000,2477000,5,986,561,425,144,13,51,13,4094,1402,2692,1500,13,176,43
4690000,2484000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691000,2438000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691000,2439000,35,2492,27,2465,432,98,386,326,17082,168,16914,3330,754,2518,2079
4691000,2461000,32,14043,4629,9414,1020,977,556,1228,60540,17137,43403,5446,4426,1838,4249
4691000,2462000,192,19581,6111,13470,3578,848,402,796,116176,25734,90442,31888,4125,2465,4269
4691000,2463000,35,2762,151,2611,1113,62,123,216,17844,520,17324,9206,185,527,1228
4691000,2464000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691000,2465000,10,380,0,380,263,0,1,15,3660,0,3660,2779,0,14,120
4691000,2466000,8,254,1,253,170,0,0,10,2334,1,2333,1666,0,0,104
4691000,2467000,5,183,0,183,135,0,0,23,1772,0,1772,1310,0,0,207
4691000,2474000,8,432,219,213,53,11,14,0,1521,491,1030,436,14,42,0
4691000,2475000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691000,2477000,28,4101,2895,1206,116,78,121,56,13290,8308,4982,479,215,279,180
4691000,2478000,6,4336,1387,2949,92,28,130,57,6014,2404,3610,236,47,166,104
4691000,2479000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691000,2483000,4,630,175,455,118,5,23,13,1685,527,1158,384,7,35,28
4691000,2484000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2443000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2460000,65,37318,3118,34200,7079,10139,1655,1466,171839,17264,154575,30374,46174,4747,5885
4692000,2461000,369,63181,10943,52238,10774,7681,2399,8192,318420,55977,262443,68571,35047,8778,31278
4692000,2463000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2464000,13,319,36,283,143,0,14,8,2720,230,2490,1575,0,68,34
4692000,2465000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2466000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2479000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2483000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692000,2501000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2419000,3,306,2,304,70,54,9,69,2340,10,2330,658,443,80,469
4693000,2420000,69,12517,930,11587,2481,1660,832,1444,88856,5764,83092,22430,11527,5581,9588
4693000,2421000,52,3263,96,3167,1183,242,241,447,27702,650,27052,11800,1775,2179,3347
4693000,2422000,46,3372,93,3279,1073,351,157,654,28593,726,27867,11179,2485,1023,4601
4693000,2441000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2442000,22,1692,113,1579,231,64,359,101,9387,404,8983,1697,226,2072,683
4693000,2443000,14,549,18,531,84,32,130,44,3019,62,2957,693,129,665,228
4693000,2460000,3,83,5,78,31,7,4,4,750,30,720,276,161,16,52
4693000,2461000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2463000,9,535,57,478,343,0,10,53,4441,100,4341,3211,0,100,421
4693000,2464000,11,361,0,361,253,0,16,17,3434,0,3434,2587,0,148,102
4693000,2480000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2481000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2482000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693000,2483000,6,346,251,95,2,5,15,5,733,496,237,4,7,15,5
4694000,2417000,5,598,8,590,123,54,126,97,4745,41,4704,1161,355,969,958
4694000,2418000,3,166,1,165,28,10,25,13,1229,2,1227,284,34,205,98
4694000,2419000,23,1383,23,1360,463,59,72,111,11665,134,11531,4819,534,708,803
4694000,2420000,59,4049,86,3963,1708,166,238,488,34067,731,33336,17977,1134,1633,3731
4694000,2421000,95,5346,138,5208,2773,226,431,828,48287,756,47531,29816,1757,3359,6163
4694000,2422000,39,2432,69,2363,1246,113,214,272,22097,418,21679,12918,886,2122,2079
4694000,2425000,28,2132,73,2059,961,125,128,145,17443,491,16952,8602,1013,1195,1000
4694000,2426000,3,235,16,219,72,13,14,18,2081,135,1946,686,143,76,178
4694000,2427000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694000,2440000,22,2040,90,1950,373,109,382,94,10544,316,10228,2948,542,1714,426
4694000,2441000,45,3915,312,3603,330,250,668,205,19137,1083,18054,2278,853,3204,934
4694000,2461000,3,74,0,74,47,0,0,0,655,0,655,466,0,0,0
4694000,2462000,6,311,5,306,108,6,16,62,2543,41,2502,1046,26,106,471
4694000,2463000,5,176,5,171,143,0,6,7,1706,15,1691,1492,0,32,49
4695000,2373000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000,2374000,85,2562,820,1742,193,531,262,352,22503,6412,16091,1910,5316,2167,3834
4695000,2375000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000,2416000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000,2417000,24,3869,391,3478,652,445,467,491,29354,2528,26826,6154,3185,3525,3645
4695000,2418000,19,984,25,959,316,35,136,108,8086,184,7902,3313,276,1057,749
4695000,2419000,28,1353,93,1260,573,30,162,56,10876,532,10344,5293,159,1421,452
4695000,2420000,5,232,3,229,149,7,18,15,1939,15,1924,1365,68,113,101
4695000,2421000,57,3124,133,2991,1149,128,317,305,24757,747,24010,11149,826,2496,2186
4695000,2422000,27,2153,53,2100,674,78,230,248,14898,212,14686,6701,465,1333,1629
4695000,2424000,46,4768,189,4579,1877,176,202,438,35263,879,34384,17181,1081,1335,2863
4695000,2425000,191,15080,566,14514,5784,660,745,1244,116753,3717,113036,52184,4450,5637,7801
4695000,2426000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000,2439000,156,14462,415,14047,2610,835,1096,2669,91968,2099,89869,20668,4487,5634,15299
4695000,2440000,176,16740,576,16164,3530,963,1953,2094,109296,3145,106151,28790,5137,11858,12205
4695000,2441000,27,2065,115,1950,272,121,434,145,11329,406,10923,2073,490,2136,649
4695000,2460000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695000,2461000,5,199,29,170,90,0,2,39,1697,45,1652,995,0,20,295
4695000,2462000,14,439,6,433,204,15,16,64,3667,12,3655,1945,70,154,399
4695000,2463000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696000,2374000,16,449,183,266,24,120,29,35,3800,1411,2389,248,1154,208,340
4696000,2409000,74,11932,2294,9638,1340,1680,1321,1270,67082,7885,59197,10944,10249,8635,7072
4696000,2410000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696000,2417000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696000,2418000,51,3168,148,3020,928,124,516,274,24920,914,24006,9964,780,3711,1982
4696000,2420000,9,477,51,426,118,4,52,8,3837,327,3510,1252,16,427,77
4696000,2421000,3,299,7,292,97,7,35,33,2506,20,2486,997,49,209,259
4696000,2424000,152,66803,2467,64336,23369,4599,2918,10750,515032,14641,500391,217751,34847,20272,73625
4696000,2425000,36,2591,78,2513,1077,112,122,300,19712,381,19331,9655,786,976,1884
4696000,2440000,423,127785,6960,120825,26254,16781,12175,22959,722336,25390,696946,185655,78690,65634,118408
4696000,2458000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696000,2460000,3,53,0,53,39,0,0,0,550,0,550,406,0,0,0
4696000,2461000,27,719,20,699,368,4,45,49,6230,158,6072,3383,4,360,305
4696000,2462000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696000,2487000,11,6209,2516,3693,148,72,317,81,10433,5316,5117,225,103,464,119
4696000,2488000,4,103,72,31,5,2,11,0,204,128,76,8,2,19,0
4696000,2489000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2409000,5,141,25,116,16,0,14,14,1109,138,971,163,0,154,74
4697000,2417000,126,8365,746,7619,2588,390,1258,1368,63633,3119,60514,26153,2547,9346,9286
4697000,2418000,73,4133,358,3775,1115,154,851,301,30211,2308,27903,10261,1062,5852,1938
4697000,2419000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2420000,3,191,4,187,104,5,8,22,1620,23,1597,979,25,60,169
4697000,2424000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2440000,38,2354,57,2297,516,105,315,549,16229,319,15910,4299,666,2203,3640
4697000,2458000,151,8328,995,7333,1920,375,434,382,54511,5290,49221,16898,1806,2717,2052
4697000,2459000,6,253,26,227,70,23,17,6,1795,102,1693,529,163,90,25
4697000,2460000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2467000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2479000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2488000,7,1242,658,584,54,64,93,32,2455,1359,1096,72,169,102,119
4697000,2495000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697000,2496000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698000,2409000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698000,2416000,28,2679,404,2275,620,100,353,403,14878,2305,12573,4268,515,1931,2024
4698000,2417000,234,33402,5112,28290,9337,2074,3734,4373,178444,19877,158567,64898,8776,21420,21006
4698000,2418000,41,1702,139,1563,485,55,378,144,12785,691,12094,4717,347,2818,1138
4698000,2457000,14,12794,3441,9353,375,999,142,972,68203,12738,55465,2301,3595,310,3801
4698000,2458000,384,27418,4211,23207,6162,1213,1405,2054,174082,20543,153539,54082,5228,7857,9535
4698000,2480000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699000,2405000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699000,2406000,5,312,18,294,24,51,64,28,2372,113,2259,217,376,464,248
4699000,2416000,154,39502,2051,37451,13362,4321,2832,6328,267053,8340,258713,107676,32014,17706,36571
4699000,2417000,72,4719,314,4405,1422,306,690,446,33174,1846,31328,12341,2036,4470,3019
4699000,2418000,5,322,2,320,124,0,59,15,2789,17,2772,1352,0,528,123
4699000,2457000,75,8739,3894,4845,1196,361,256,239,52463,17719,34744,10846,2156,1742,1404
4699000,2458000,19,765,42,723,230,32,29,57,5643,185,5458,2193,185,235,330
4699000,2480000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699000,2486000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699000,2495000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2415000,56,3770,218,3552,1404,321,326,481,30738,1336,29402,15158,2210,2254,3049
4700000,2416000,104,5647,314,5333,2117,496,468,704,46231,2074,44157,21763,3794,3696,4511
4700000,2417000,5,141,11,130,46,9,32,26,987,49,938,455,41,194,159
4700000,2457000,93,9606,533,9073,3122,631,822,607,54061,1945,52116,23000,2657,2976,3280
4700000,2459000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2464000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2493000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2494000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,2495000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701000,2363000,8,174,25,149,22,58,10,7,1494,253,1241,212,553,56,43
4701000,2403000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701000,2414000,42,2273,46,2227,1106,179,161,316,19709,249,19460,11331,1244,1232,2344
4701000,2415000,159,7905,464,7441,2993,553,772,1019,67987,3182,64805,31393,4239,6647,8150
4701000,2416000,3,52,4,48,10,4,6,2,420,16,404,93,28,46,8
4701000,2457000,18,1547,115,1432,393,66,40,168,9878,423,9455,3422,389,173,912
4701000,2459000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701000,2479000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701000,2481000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2363000,14,305,39,266,24,110,50,20,2657,278,2379,251,1121,452,167
4702000,2374000,3,37,4,33,0,9,20,0,405,60,345,0,44,259,0
4702000,2375000,13,156,38,118,8,60,6,13,1653,414,1239,36,612,60,175
4702000,2401000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2402000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2413000,43,2116,96,2020,948,167,199,251,18254,716,17538,9662,1402,1517,1837
4702000,2414000,133,7521,252,7269,3266,588,685,1263,63980,1547,62433,34456,4408,5285,8809
4702000,2415000,6,151,42,109,49,7,7,10,1414,424,990,474,54,92,101
4702000,2455000,86,24616,644,23972,7252,1790,2282,1443,115718,2683,113035,36296,7988,9014,6776
4702000,2456000,39,2554,131,2423,555,193,175,148,17744,670,17074,5211,1032,1077,974
4702000,2459000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2461000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2478000,4,396,309,87,2,40,6,2,803,568,235,6,77,12,12
4702000,2479000,4,126,83,43,3,0,2,0,355,198,157,14,0,2,0
4702000,2480000,4,334,308,26,4,3,0,8,774,684,90,28,8,0,24
4702000,2483000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2495000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702000,2496000,4,160,100,60,11,0,4,0,765,328,437,75,0,19,0
4703000,2401000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2402000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2413000,19,1016,94,922,347,76,86,50,9092,669,8423,3887,578,650,450
4703000,2414000,6,391,118,273,43,32,22,17,2373,741,1632,415,177,124,62
4703000,2453000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2454000,17,653,24,629,165,32,33,48,4757,146,4611,1509,183,233,273
4703000,2455000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2456000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2477000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2488000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703000,2497000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2464000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2465000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2477000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2493000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704000,2497000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705000,2361000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705000,2448000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705000,2449000,13,1815,35,1780,448,94,267,85,9998,210,9788,2890,480,1284,523
4705000,2478000,5,65,54,11,3,0,2,0,313,244,69,21,0,12,0
4705000,2492000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705000,2498000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705000,2499000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706000,2445000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706000,2446000,5,454,5,449,89,11,19,21,2522,5,2517,636,58,98,116
4706000,2447000,14,1479,8,1471,524,48,138,94,7498,33,7465,3227,176,607,496
4706000,2448000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706000,2478000,4,451,356,95,14,6,14,7,1266,850,416,147,9,21,8
4706000,2497000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2358000,13,348,44,304,29,131,25,37,3211,348,2863,260,1378,348,358
4707000,2422000,19,775,16,759,210,45,51,111,5881,70,5811,1898,340,361,722
4707000,2424000,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2443000,501,44988,1124,43864,10394,918,4487,2589,192643,3506,189137,62224,3580,15114,8765
4707000,2444000,4,106,0,106,65,11,2,6,870,0,870,650,53,6,28
4707000,2445000,14,602,3,599,238,11,42,65,4907,5,4902,2461,69,236,414
4707000,2446000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2456000,3,73,0,73,44,0,0,8,706,0,706,500,0,0,53
4707000,2485000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2489000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707000,2501000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708000,2358000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708000,2395000,9,650,31,619,109,45,229,34,3647,144,3503,603,295,1356,178
4708000,2396000,987,86790,2801,83989,20742,2833,20406,7177,480897,11799,469098,119389,16219,127239,32837
4708000,2399000,41,2283,85,2198,253,226,265,90,15922,697,15225,2570,1889,1943,775
4708000,2400000,9,701,21,680,30,82,13,20,5558,227,5331,327,768,112,146
4708000,2428000,36,1713,63,1650,220,65,168,308,11098,260,10838,1529,354,1204,2101
4708000,2442000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708000,2443000,15,1644,37,1607,273,36,170,88,5876,146,5730,1336,140,540,239
4708000,2485000,15,4779,1666,3113,219,41,576,77,7551,3777,3774,320,92,694,116
4708000,2486000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708000,2487000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708000,2491000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2349000,27,4844,548,4296,1461,677,583,426,30953,3416,27537,9128,5833,3770,2338
4709000,2358000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2394000,27,9108,457,8651,1474,499,1339,1253,39996,1295,38701,7643,1792,7011,4474
4709000,2395000,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2396000,44,4224,118,4106,840,125,1066,472,22949,410,22539,5026,530,6569,2080
4709000,2397000,42,3139,185,2954,350,552,465,150,23650,1484,22166,3242,4358,3083,1001
4709000,2398000,112,6210,356,5854,715,1382,861,239,46882,3044,43838,6632,10597,5856,1613
4709000,2399000,4,161,5,156,0,62,10,0,1258,40,1218,0,565,95,0
4709000,2412000,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2413000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2414000,44,1049,52,997,180,370,61,80,7708,234,7474,1650,2680,304,496
4709000,2421000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2422000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2436000,8,327,3,324,64,12,34,20,1983,4,1979,549,91,216,131
4709000,2437000,133,17748,651,17097,5085,635,1110,953,77258,1553,75705,27280,2915,4174,3963
4709000,2441000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2446000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709000,2452000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2348000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2349000,18,2653,297,2356,669,220,347,272,20210,2083,18127,6088,1960,2445,2196
4710000,2357000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2392000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2393000,218,8976,809,8167,687,2430,1599,587,55469,5646,49823,4019,18939,9237,2576
4710000,2394000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2395000,21,4758,134,4624,615,97,613,402,21338,377,20961,3297,470,3406,1597
4710000,2397000,16,419,59,360,54,42,76,17,3385,538,2847,514,345,588,95
4710000,2411000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2437000,4,298,0,298,131,5,20,12,2487,0,2487,1474,30,124,104
4710000,2439000,4,710,10,700,155,18,45,18,3844,18,3826,1220,73,275,72
4710000,2440000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2447000,5,133,4,129,83,6,7,3,1019,8,1011,697,36,32,21
4710000,2450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710000,2496000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711000,2349000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711000,2357000,15,279,34,245,22,99,13,36,2654,314,2340,255,1015,117,433
4711000,2392000,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711000,2411000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711000,2444000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2349000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2386000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2387000,22,1723,56,1667,83,263,75,31,13919,415,13504,871,2206,543,262
4712000,2394000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2395000,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2434000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2491000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2494000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712000,2495000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713000,2349000,11,485,110,375,52,51,88,42,3050,501,2549,396,353,652,288
4713000,2386000,253,16919,1148,15771,1554,3245,1550,529,138490,8557,129933,15604,27509,12309,3978
4713000,2387000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713000,2441000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713000,2486000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714000,2349000,24,6497,2102,4395,700,1545,300,839,41887,13779,28108,4977,9955,1822,5319
4714000,2351000,6,192,31,161,11,73,10,11,1651,250,1401,139,727,32,96
4714000,2352000,3,59,4,55,9,17,9,3,915,42,873,261,160,93,51
4714000,2393000,10,1661,83,1578,124,182,195,185,8193,502,7691,550,1283,876,827
4714000,2394000,32,2620,165,2455,308,745,321,122,17313,1030,16283,2766,5683,1858,661
4714000,2438000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714000,2440000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714000,2448000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714000,2473000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714000,2491000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715000,2385000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715000,2386000,13,919,43,876,113,211,242,91,6980,251,6729,995,1693,1957,578
4715000,2389000,5,172,7,165,26,2,49,5,1211,29,1182,208,8,350,54
4715000,2390000,12,2191,106,2085,378,669,302,155,11917,616,11301,1873,4281,1332,1026
4715000,2392000,48,3503,84,3419,358,1663,357,98,27200,620,26580,3928,13048,2495,580
4715000,2393000,15,986,16,970,60,547,42,23,8006,83,7923,584,4463,323,86
4715000,2401000,14,926,10,916,273,35,52,76,7461,61,7400,2908,420,383,472
4715000,2431000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715000,2442000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715000,2472000,7,177,113,64,25,4,28,3,826,445,381,284,21,55,8
4715000,2491000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2346000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2347000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2385000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2386000,14,1122,26,1096,156,157,256,167,8832,128,8704,1438,1160,2278,1121
4716000,2388000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2392000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2393000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2436000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2470000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716000,2488000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717000,2392000,49,3399,198,3201,266,1017,433,102,22349,1126,21223,2159,7104,2821,575
4717000,2465000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717000,2471000,3,53,32,21,4,0,6,0,177,86,91,20,0,12,0
4717000,2486000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717000,2499000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718000,2497000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718000,2498000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719000,2390000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719000,2391000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719000,2487000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719000,2489000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720000,2385000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720000,2386000,32,1361,66,1295,137,18,40,47,11430,492,10938,1443,224,311,358
4720000,2390000,71,4870,160,4710,533,1848,572,210,37395,1038,36357,4397,14401,3992,1435
4720000,2425000,11,3545,1589,1956,211,133,194,46,5991,2924,3067,396,213,272,87
4721000,2342000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721000,2343000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721000,2384000,21,909,86,823,133,59,159,37,6898,607,6291,1281,347,1028,278
4721000,2385000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721000,2396000,159,9513,210,9303,3678,255,235,1067,77937,1373,76564,36516,1481,1406,8276
4721000,2425000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721000,2493000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2342000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2343000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2349000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2379000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2380000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2383000,56,3697,366,3331,300,192,322,121,26898,2192,24706,2652,1309,2359,815
4722000,2384000,430,41565,3755,37810,3601,4284,6406,3290,265306,20478,244828,28326,25468,39926,18388
4722000,2425000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2437000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2483000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722000,2493000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723000,2341000,16,707,91,616,64,115,102,49,5599,539,5060,597,1078,677,424
4723000,2379000,5,124,30,94,14,20,13,0,1158,195,963,152,182,110,0
