x,y,resolution,ms_pop
3827000,3140000,1000,44
3827000,3141000,1000,118
3827000,3142000,1000,417
3827000,3143000,1000,8
3827000,3144000,1000,118
3827000,3147000,1000,2496
3828000,3096000,1000,1564
3828000,3098000,1000,449
3828000,3100000,1000,50
3828000,3101000,1000,35
3828000,3102000,1000,23
3828000,3103000,1000,366
3828000,3104000,1000,228
3828000,3105000,1000,7
3828000,3106000,1000,71
3828000,3107000,1000,128
3828000,3109000,1000,39
3828000,3110000,1000,23
3828000,3111000,1000,44
3828000,3112000,1000,16
3828000,3113000,1000,103
3828000,3114000,1000,30
3828000,3115000,1000,45
3828000,3116000,1000,235
3828000,3117000,1000,89
3828000,3118000,1000,109
3828000,3119000,1000,166
3828000,3120000,1000,29
3828000,3121000,1000,89
3828000,3122000,1000,81
3828000,3124000,1000,231
3828000,3125000,1000,377
3828000,3126000,1000,136
3828000,3127000,1000,47
3828000,3130000,1000,86
3828000,3131000,1000,137
3828000,3133000,1000,54
3828000,3134000,1000,13
3828000,3135000,1000,492
3828000,3136000,1000,202
3828000,3138000,1000,194
3828000,3140000,1000,33
3828000,3141000,1000,155
3828000,3142000,1000,454
3828000,3143000,1000,6
3828000,3144000,1000,31
3828000,3145000,1000,762
3828000,3147000,1000,783
3828000,3148000,1000,2120
3828000,3149000,1000,262
3829000,3098000,1000,81
3829000,3099000,1000,30
3829000,3100000,1000,39
3829000,3101000,1000,344
3829000,3102000,1000,101
3829000,3103000,1000,200
3829000,3104000,1000,116
3829000,3105000,1000,117
3829000,3110000,1000,33
3829000,3111000,1000,50
3829000,3112000,1000,22
3829000,3113000,1000,33
3829000,3114000,1000,28
3829000,3115000,1000,68
3829000,3116000,1000,43
3829000,3117000,1000,43
3829000,3118000,1000,80
3829000,3120000,1000,157
3829000,3121000,1000,133
3829000,3122000,1000,43
3829000,3123000,1000,192
3829000,3124000,1000,47
3829000,3125000,1000,57
3829000,3126000,1000,57
3829000,3127000,1000,47
3829000,3128000,1000,82
3829000,3129000,1000,96
3829000,3130000,1000,64
3829000,3131000,1000,233
3829000,3134000,1000,29
3829000,3135000,1000,132
3829000,3136000,1000,270
3829000,3138000,1000,132
3829000,3140000,1000,718
3829000,3141000,1000,23
3829000,3142000,1000,46
3829000,3143000,1000,11
3829000,3144000,1000,24
3829000,3145000,1000,86
3829000,3146000,1000,286
3829000,3147000,1000,1873
3830000,3099000,1000,24
3830000,3100000,1000,77
3830000,3101000,1000,311
3830000,3102000,1000,88
3830000,3103000,1000,40
3830000,3106000,1000,53
3830000,3107000,1000,26
3830000,3108000,1000,19
3830000,3109000,1000,30
3830000,3113000,1000,90
3830000,3115000,1000,249
3830000,3116000,1000,54
3830000,3117000,1000,93
3830000,3121000,1000,118
3830000,3122000,1000,65
3830000,3123000,1000,163
3830000,3124000,1000,382
3830000,3126000,1000,40
3830000,3127000,1000,61
3830000,3128000,1000,72
3830000,3129000,1000,30
3830000,3130000,1000,87
3830000,3131000,1000,324
3830000,3133000,1000,201
3830000,3134000,1000,40
3830000,3135000,1000,47
3830000,3137000,1000,146
3830000,3138000,1000,7
3830000,3141000,1000,17
3830000,3142000,1000,22
3830000,3143000,1000,5
3830000,3145000,1000,140
3830000,3146000,1000,212
3830000,3150000,1000,531
3831000,3097000,1000,2595
3831000,3099000,1000,37
3831000,3100000,1000,67
3831000,3102000,1000,40
3831000,3103000,1000,12
3831000,3104000,1000,38
3831000,3106000,1000,28
3831000,3107000,1000,65
3831000,3108000,1000,86
3831000,3109000,1000,67
3831000,3110000,1000,700
3831000,3111000,1000,258
3831000,3112000,1000,47
3831000,3113000,1000,18
3831000,3114000,1000,83
3831000,3120000,1000,46
3831000,3121000,1000,45
3831000,3122000,1000,61
3831000,3123000,1000,232
3831000,3126000,1000,87
3831000,3127000,1000,233
3831000,3128000,1000,66
3831000,3129000,1000,34
3831000,3130000,1000,23
3831000,3133000,1000,95
3831000,3134000,1000,24
3831000,3135000,1000,337
3831000,3136000,1000,75
3831000,3137000,1000,50
3831000,3138000,1000,16
3831000,3140000,1000,30
3831000,3141000,1000,13
3831000,3143000,1000,419
3831000,3144000,1000,955
3831000,3145000,1000,160
3831000,3146000,1000,46
3831000,3147000,1000,504
3831000,3148000,1000,1746
3831000,3149000,1000,24
3831000,3150000,1000,548
3832000,3097000,1000,1045
3832000,3098000,1000,417
3832000,3099000,1000,99
3832000,3100000,1000,108
3832000,3101000,1000,248
3832000,3102000,1000,43
3832000,3103000,1000,110
3832000,3104000,1000,150
3832000,3105000,1000,21
3832000,3106000,1000,39
3832000,3107000,1000,30
3832000,3108000,1000,44
3832000,3110000,1000,212
3832000,3111000,1000,34
3832000,3112000,1000,12
3832000,3113000,1000,60
3832000,3116000,1000,47
3832000,3117000,1000,111
3832000,3118000,1000,74
3832000,3119000,1000,40
3832000,3120000,1000,92
3832000,3121000,1000,362
3832000,3122000,1000,340
3832000,3123000,1000,211
3832000,3124000,1000,129
3832000,3125000,1000,483
3832000,3126000,1000,108
3832000,3127000,1000,149
3832000,3128000,1000,168
3832000,3129000,1000,42
3832000,3130000,1000,86
3832000,3131000,1000,122
3832000,3134000,1000,117
3832000,3135000,1000,243
3832000,3136000,1000,529
3832000,3137000,1000,36
3832000,3139000,1000,39
3832000,3141000,1000,115
3832000,3143000,1000,1021
3832000,3144000,1000,26
3832000,3145000,1000,49
3832000,3146000,1000,38
3832000,3147000,1000,47
3832000,3148000,1000,4
3832000,3149000,1000,348
3832000,3151000,1000,89
3833000,3096000,1000,9
3833000,3097000,1000,197
3833000,3098000,1000,71
3833000,3099000,1000,29
3833000,3102000,1000,76
3833000,3103000,1000,69
3833000,3104000,1000,77
3833000,3105000,1000,22
3833000,3106000,1000,33
3833000,3107000,1000,111
3833000,3112000,1000,52
3833000,3113000,1000,94
3833000,3116000,1000,100
3833000,3117000,1000,137
3833000,3118000,1000,45
3833000,3119000,1000,33
3833000,3120000,1000,64
3833000,3121000,1000,38
3833000,3122000,1000,218
3833000,3123000,1000,78
3833000,3126000,1000,388
3833000,3128000,1000,51
3833000,3129000,1000,11
3833000,3130000,1000,445
3833000,3131000,1000,253
3833000,3132000,1000,349
3833000,3134000,1000,46
3833000,3135000,1000,416
3833000,3138000,1000,63
3833000,3139000,1000,261
3833000,3141000,1000,38
3833000,3143000,1000,107
3833000,3144000,1000,106
3833000,3145000,1000,12
3833000,3146000,1000,13
3833000,3147000,1000,10
3833000,3148000,1000,16
3833000,3149000,1000,168
3833000,3151000,1000,551
3834000,3097000,1000,71
3834000,3099000,1000,50
3834000,3101000,1000,753
3834000,3102000,1000,90
3834000,3103000,1000,49
3834000,3104000,1000,145
3834000,3105000,1000,55
3834000,3107000,1000,41
3834000,3108000,1000,57
3834000,3111000,1000,150
3834000,3112000,1000,71
3834000,3113000,1000,69
3834000,3114000,1000,496
3834000,3116000,1000,53
3834000,3117000,1000,174
3834000,3118000,1000,98
3834000,3119000,1000,118
3834000,3120000,1000,51
3834000,3122000,1000,83
3834000,3123000,1000,117
3834000,3124000,1000,321
3834000,3125000,1000,473
3834000,3126000,1000,118
3834000,3127000,1000,36
3834000,3128000,1000,25
3834000,3131000,1000,409
3834000,3132000,1000,258
3834000,3133000,1000,256
3834000,3136000,1000,803
3834000,3138000,1000,28
3834000,3139000,1000,50
3834000,3142000,1000,298
3834000,3143000,1000,23
3834000,3144000,1000,17
3834000,3145000,1000,9
3834000,3146000,1000,8
3834000,3147000,1000,13
3834000,3148000,1000,205
3834000,3149000,1000,155
3834000,3150000,1000,316
3835000,3097000,1000,16
3835000,3100000,1000,282
3835000,3101000,1000,48
3835000,3102000,1000,71
3835000,3103000,1000,107
3835000,3105000,1000,934
3835000,3106000,1000,214
3835000,3107000,1000,91
3835000,3108000,1000,45
3835000,3109000,1000,27
3835000,3110000,1000,138
3835000,3112000,1000,54
3835000,3113000,1000,107
3835000,3114000,1000,224
3835000,3116000,1000,185
3835000,3117000,1000,123
3835000,3118000,1000,353
3835000,3120000,1000,37
3835000,3121000,1000,44
3835000,3122000,1000,58
3835000,3123000,1000,25
3835000,3124000,1000,406
3835000,3125000,1000,46
3835000,3126000,1000,46
3835000,3127000,1000,45
3835000,3128000,1000,37
3835000,3129000,1000,22
3835000,3130000,1000,64
3835000,3132000,1000,131
3835000,3133000,1000,12
3835000,3134000,1000,133
3835000,3135000,1000,208
3835000,3136000,1000,95
3835000,3137000,1000,90
3835000,3138000,1000,60
3835000,3141000,1000,454
3835000,3142000,1000,11
3835000,3143000,1000,21
3835000,3144000,1000,24
3835000,3145000,1000,8
3835000,3146000,1000,13
3835000,3147000,1000,6
3835000,3148000,1000,9
3835000,3149000,1000,18
3835000,3150000,1000,160
3835000,3153000,1000,14
3836000,3097000,1000,13
3836000,3098000,1000,1623
3836000,3101000,1000,125
3836000,3103000,1000,76
3836000,3107000,1000,216
3836000,3108000,1000,68
3836000,3109000,1000,124
3836000,3110000,1000,184
3836000,3111000,1000,47
3836000,3112000,1000,77
3836000,3113000,1000,157
3836000,3115000,1000,126
3836000,3116000,1000,100
3836000,3117000,1000,107
3836000,3118000,1000,514
3836000,3120000,1000,18
3836000,3122000,1000,195
3836000,3123000,1000,90
3836000,3124000,1000,29
3836000,3125000,1000,24
3836000,3126000,1000,49
3836000,3128000,1000,113
3836000,3130000,1000,175
3836000,3133000,1000,16
3836000,3134000,1000,156
3836000,3135000,1000,256
3836000,3136000,1000,30
3836000,3137000,1000,56
3836000,3138000,1000,64
3836000,3139000,1000,235
3836000,3142000,1000,20
3836000,3144000,1000,9
3836000,3145000,1000,9
3836000,3146000,1000,11
3836000,3148000,1000,15
3836000,3149000,1000,12
3836000,3150000,1000,133
3836000,3151000,1000,250
3836000,3153000,1000,39
3837000,3097000,1000,1794
3837000,3100000,1000,559
3837000,3101000,1000,24
3837000,3102000,1000,31
3837000,3103000,1000,114
3837000,3105000,1000,1550
3837000,3106000,1000,381
3837000,3107000,1000,104
3837000,3108000,1000,86
3837000,3110000,1000,362
3837000,3118000,1000,289
3837000,3119000,1000,83
3837000,3120000,1000,446
3837000,3123000,1000,244
3837000,3125000,1000,64
3837000,3126000,1000,123
3837000,3127000,1000,65
3837000,3130000,1000,277
3837000,3131000,1000,69
3837000,3132000,1000,73
3837000,3133000,1000,29
3837000,3135000,1000,599
3837000,3136000,1000,71
3837000,3137000,1000,18
3837000,3138000,1000,42
3837000,3139000,1000,212
3837000,3140000,1000,561
3837000,3142000,1000,28
3837000,3143000,1000,5
3837000,3144000,1000,17
3837000,3145000,1000,472
3837000,3146000,1000,67
3837000,3147000,1000,23
3837000,3148000,1000,7
3837000,3149000,1000,229
3837000,3150000,1000,174
3837000,3151000,1000,35
3837000,3152000,1000,28
3837000,3153000,1000,27
3838000,3097000,1000,197
3838000,3098000,1000,329
3838000,3100000,1000,14
3838000,3101000,1000,45
3838000,3102000,1000,71
3838000,3103000,1000,38
3838000,3104000,1000,40
3838000,3105000,1000,1236
3838000,3108000,1000,51
3838000,3109000,1000,81
3838000,3110000,1000,70
3838000,3111000,1000,67
3838000,3112000,1000,242
3838000,3120000,1000,209
3838000,3122000,1000,141
3838000,3126000,1000,31
3838000,3133000,1000,130
3838000,3135000,1000,574
3838000,3136000,1000,33
3838000,3137000,1000,18
3838000,3138000,1000,15
3838000,3139000,1000,83
3838000,3140000,1000,91
3838000,3142000,1000,780
3838000,3143000,1000,222
3838000,3144000,1000,63
3838000,3145000,1000,30
3838000,3146000,1000,16
3838000,3147000,1000,18
3838000,3148000,1000,24
3838000,3151000,1000,14
3838000,3152000,1000,19
3838000,3153000,1000,214
3838000,3154000,1000,413
3839000,3095000,1000,468
3839000,3096000,1000,669
3839000,3098000,1000,85
3839000,3100000,1000,284
3839000,3101000,1000,57
3839000,3102000,1000,580
3839000,3104000,1000,90
3839000,3105000,1000,162
3839000,3106000,1000,853
3839000,3107000,1000,200
3839000,3108000,1000,57
3839000,3112000,1000,358
3839000,3118000,1000,770
3839000,3119000,1000,49
3839000,3120000,1000,26
3839000,3122000,1000,60
3839000,3123000,1000,493
3839000,3126000,1000,91
3839000,3129000,1000,789
3839000,3131000,1000,133
3839000,3132000,1000,60
3839000,3133000,1000,114
3839000,3134000,1000,83
3839000,3135000,1000,80
3839000,3136000,1000,42
3839000,3137000,1000,42
3839000,3138000,1000,10
3839000,3139000,1000,122
3839000,3140000,1000,72
3839000,3143000,1000,5
3839000,3144000,1000,8
3839000,3145000,1000,7
3839000,3146000,1000,4
3839000,3147000,1000,13
3839000,3148000,1000,24
3839000,3149000,1000,10
3839000,3151000,1000,49
3839000,3152000,1000,20
3839000,3153000,1000,29
3839000,3155000,1000,1053
3840000,3092000,1000,738
3840000,3093000,1000,999
3840000,3095000,1000,479
3840000,3096000,1000,487
3840000,3098000,1000,592
3840000,3102000,1000,843
3840000,3106000,1000,68
3840000,3107000,1000,151
3840000,3108000,1000,61
3840000,3110000,1000,193
3840000,3111000,1000,590
3840000,3116000,1000,543
3840000,3119000,1000,77
3840000,3120000,1000,46
3840000,3121000,1000,85
3840000,3122000,1000,81
3840000,3125000,1000,316
3840000,3127000,1000,46
3840000,3131000,1000,48
3840000,3132000,1000,58
3840000,3133000,1000,74
3840000,3134000,1000,56
3840000,3135000,1000,104
3840000,3136000,1000,206
3840000,3137000,1000,278
3840000,3138000,1000,157
3840000,3141000,1000,99
3840000,3142000,1000,30
3840000,3143000,1000,19
3840000,3144000,1000,14
3840000,3145000,1000,10
3840000,3146000,1000,22
3840000,3147000,1000,150
3840000,3148000,1000,69
3840000,3149000,1000,8
3840000,3150000,1000,15
3840000,3151000,1000,176
3840000,3152000,1000,8
3840000,3154000,1000,6
3840000,3155000,1000,19
3841000,3088000,1000,82
3841000,3089000,1000,41
3841000,3091000,1000,2221
3841000,3095000,1000,59
3841000,3101000,1000,1179
3841000,3102000,1000,37
3841000,3103000,1000,130
3841000,3104000,1000,23
3841000,3105000,1000,198
3841000,3108000,1000,159
3841000,3109000,1000,71
3841000,3111000,1000,99
3841000,3114000,1000,24
3841000,3117000,1000,159
3841000,3118000,1000,89
3841000,3120000,1000,287
3841000,3121000,1000,35
3841000,3122000,1000,84
3841000,3127000,1000,70
3841000,3128000,1000,65
3841000,3131000,1000,56
3841000,3132000,1000,73
3841000,3135000,1000,157
3841000,3138000,1000,394
3841000,3139000,1000,64
3841000,3140000,1000,136
3841000,3142000,1000,456
3841000,3143000,1000,59
3841000,3144000,1000,48
3841000,3145000,1000,9
3841000,3146000,1000,6
3841000,3147000,1000,4
3841000,3148000,1000,32
3841000,3149000,1000,11
3841000,3151000,1000,14
3841000,3152000,1000,7
3841000,3153000,1000,5
3841000,3154000,1000,11
3841000,3156000,1000,310
3842000,3088000,1000,501
3842000,3090000,1000,111
3842000,3095000,1000,52
3842000,3096000,1000,60
3842000,3099000,1000,436
3842000,3100000,1000,386
3842000,3101000,1000,73
3842000,3108000,1000,113
3842000,3113000,1000,447
3842000,3115000,1000,70
3842000,3117000,1000,172
3842000,3118000,1000,190
3842000,3119000,1000,126
3842000,3120000,1000,105
3842000,3121000,1000,73
3842000,3122000,1000,58
3842000,3123000,1000,29
3842000,3124000,1000,44
3842000,3125000,1000,72
3842000,3126000,1000,42
3842000,3127000,1000,40
3842000,3128000,1000,22
3842000,3129000,1000,358
3842000,3131000,1000,99
3842000,3136000,1000,738
3842000,3137000,1000,268
3842000,3138000,1000,43
3842000,3139000,1000,12
3842000,3140000,1000,5
3842000,3143000,1000,290
3842000,3144000,1000,7
3842000,3146000,1000,11
3842000,3148000,1000,20
3842000,3149000,1000,11
3842000,3150000,1000,8
3842000,3151000,1000,10
3842000,3154000,1000,54
3842000,3156000,1000,3967
3843000,3080000,1000,10
3843000,3082000,1000,83
3843000,3083000,1000,48
3843000,3088000,1000,177
3843000,3089000,1000,1263
3843000,3095000,1000,365
3843000,3096000,1000,595
3843000,3097000,1000,214
3843000,3098000,1000,650
3843000,3099000,1000,58
3843000,3106000,1000,68
3843000,3108000,1000,113
3843000,3109000,1000,682
3843000,3115000,1000,39
3843000,3119000,1000,174
3843000,3120000,1000,64
3843000,3121000,1000,106
3843000,3122000,1000,53
3843000,3123000,1000,70
3843000,3124000,1000,58
3843000,3128000,1000,22
3843000,3132000,1000,414
3843000,3133000,1000,337
3843000,3136000,1000,113
3843000,3138000,1000,201
3843000,3139000,1000,23
3843000,3140000,1000,10
3843000,3141000,1000,329
3843000,3143000,1000,338
3843000,3144000,1000,95
3843000,3146000,1000,25
3843000,3147000,1000,223
3843000,3148000,1000,12
3843000,3149000,1000,11
3843000,3150000,1000,257
3843000,3152000,1000,9
3843000,3153000,1000,27
3844000,3078000,1000,21
3844000,3079000,1000,19
3844000,3080000,1000,81
3844000,3081000,1000,159
3844000,3082000,1000,54
3844000,3083000,1000,276
3844000,3084000,1000,178
3844000,3088000,1000,931
3844000,3093000,1000,642
3844000,3094000,1000,86
3844000,3097000,1000,211
3844000,3100000,1000,1165
3844000,3105000,1000,226
3844000,3106000,1000,265
3844000,3115000,1000,108
3844000,3116000,1000,66
3844000,3117000,1000,88
3844000,3120000,1000,123
3844000,3121000,1000,641
3844000,3122000,1000,37
3844000,3123000,1000,42
3844000,3124000,1000,72
3844000,3125000,1000,330
3844000,3127000,1000,30
3844000,3128000,1000,73
3844000,3129000,1000,165
3844000,3130000,1000,351
3844000,3132000,1000,289
3844000,3133000,1000,48
3844000,3134000,1000,14
3844000,3135000,1000,93
3844000,3136000,1000,84
3844000,3137000,1000,266
3844000,3139000,1000,26
3844000,3140000,1000,62
3844000,3144000,1000,199
3844000,3145000,1000,38
3844000,3146000,1000,30
3844000,3147000,1000,114
3844000,3148000,1000,40
3844000,3149000,1000,20
3844000,3150000,1000,380
3844000,3151000,1000,16
3844000,3152000,1000,100
3844000,3153000,1000,82
3844000,3154000,1000,338
3844000,3155000,1000,655
3844000,3156000,1000,201
3845000,3068000,1000,48
3845000,3069000,1000,13
3845000,3070000,1000,48
3845000,3072000,1000,13
3845000,3073000,1000,82
3845000,3075000,1000,25
3845000,3076000,1000,28
3845000,3077000,1000,67
3845000,3078000,1000,103
3845000,3079000,1000,113
3845000,3080000,1000,95
3845000,3081000,1000,289
3845000,3082000,1000,58
3845000,3084000,1000,61
3845000,3085000,1000,733
3845000,3086000,1000,273
3845000,3087000,1000,428
3845000,3090000,1000,95
3845000,3091000,1000,198
3845000,3092000,1000,128
3845000,3093000,1000,150
3845000,3094000,1000,200
3845000,3095000,1000,258
3845000,3096000,1000,232
3845000,3100000,1000,480
3845000,3104000,1000,171
3845000,3105000,1000,257
3845000,3106000,1000,612
3845000,3107000,1000,885
3845000,3113000,1000,86
3845000,3115000,1000,85
3845000,3116000,1000,26
3845000,3119000,1000,53
3845000,3122000,1000,70
3845000,3123000,1000,48
3845000,3124000,1000,1139
3845000,3125000,1000,529
3845000,3126000,1000,21
3845000,3127000,1000,50
3845000,3128000,1000,9
3845000,3129000,1000,27
3845000,3130000,1000,336
3845000,3132000,1000,43
3845000,3134000,1000,30
3845000,3135000,1000,58
3845000,3136000,1000,23
3845000,3140000,1000,226
3845000,3144000,1000,341
3845000,3145000,1000,17
3845000,3146000,1000,56
3845000,3147000,1000,28
3845000,3148000,1000,12
3845000,3149000,1000,194
3845000,3150000,1000,71
3845000,3151000,1000,55
3845000,3152000,1000,104
3845000,3153000,1000,103
3845000,3154000,1000,6
3845000,3155000,1000,13
3845000,3156000,1000,22
3846000,3067000,1000,74
3846000,3068000,1000,293
3846000,3069000,1000,20
3846000,3071000,1000,93
3846000,3072000,1000,108
3846000,3073000,1000,166
3846000,3075000,1000,195
3846000,3076000,1000,165
3846000,3077000,1000,128
3846000,3078000,1000,81
3846000,3079000,1000,95
3846000,3080000,1000,1081
3846000,3081000,1000,518
3846000,3082000,1000,142
3846000,3083000,1000,436
3846000,3084000,1000,69
3846000,3085000,1000,411
3846000,3088000,1000,274
3846000,3089000,1000,330
3846000,3090000,1000,51
3846000,3091000,1000,691
3846000,3092000,1000,388
3846000,3095000,1000,380
3846000,3096000,1000,106
3846000,3097000,1000,452
3846000,3098000,1000,399
3846000,3104000,1000,95
3846000,3105000,1000,115
3846000,3106000,1000,485
3846000,3109000,1000,181
3846000,3111000,1000,587
3846000,3114000,1000,117
3846000,3115000,1000,38
3846000,3116000,1000,166
3846000,3117000,1000,49
3846000,3118000,1000,67
3846000,3119000,1000,41
3846000,3120000,1000,69
