lat,lng,continent
27.8753,-82.85122,NA
43.86006,-76.00548,NA
39.71668,45.18329,AS
42.88333,27.88333,EU
41.03096,21.40967,EU
45.41207,11.99803,EU
-16.51056,-49.02389,SA
51.37575,1.3048,EU
46.03333,27.1,EU
42.47045,9.32598,EU
27.69417,109.73583000000001,AS
11.06083,124.90278,AS
-7.537,108.8012,AS
43.39167,16.28722,EU
46.00139,-102.63682,NA
53.28333,-3.4,EU
42.51667,43.16667,AS
39.14081,8.3039,EU
48.6988,5.30483,EU
18.24528,-96.30556,NA
19.27002,-98.51648,NA
43.07611,-88.77427,NA
45.62533,12.32478,EU
48.43294,-123.3693,NA
50.13333,6.35,EU
43.08468,44.7358,EU
45.5519,4.71645,EU
54.77723,-6.56227,EU
51.76152,10.17591,EU
40.8176,-73.00011,NA
51.02102,17.32095,EU
34.05529,-117.75228,NA
40.86594,-6.413,EU
40.79008,-5.73716,EU
43.73619,-70.42366,NA
45.75084,6.41611,EU
39.09089,-84.84995,NA
31.29362,119.16101,AS
35.2598,33.73189,AS
19.50444,-96.86444,NA
49.90746,19.21646,EU
52.29167,5.78889,EU
-33.9041,151.13945,OC
-7.1173,113.6214,AS
40.23178,-74.02542,NA
31.04168,76.72285,AS
53.59337,9.47629,EU
19.8177,-97.80691,NA
53.1099,9.14408,EU
49.51,124.97361,AS
52.25244,0.80749,EU
45.61678,-73.83249,NA
34.08793,-5.18171,AF
42.16705,-2.48752,EU
22.37266,-80.15046,NA
38.50062,102.19379,AS
19.41018,109.55024,AS
-8.35,-78.06667,SA
34.0965,-83.76128,NA
47.92019,19.69829,EU
48.69247,2.6109,EU
44.55,27.7,EU
48.66526,4.21303,EU
41.29039,-80.18129,NA
-6.9933,111.2953,AS
26.8006,117.8996,AS
-7.0817,108.7579,AS
40.5976,-73.96514,NA
49.67507,22.05368,EU
41.09701,-78.88864,NA
-17.345,-44.94194,SA
49.3657,0.08041,EU
14.7636,108.73223,AS
40.99397,-8.62608,EU
37.53017,-3.65615,EU
45.79297,8.11402,EU
8.18806,124.60972,AS
24.26058,-107.0709,NA
14.6121,120.39,AS
49.58139,19.15621,EU
42.57818,-3.49831,EU
49.99604,19.60648,EU
35.81374,36.60964,AS
18.46515,74.58375,AS
45.27862,10.64985,EU
3.8801,-77.03116,SA
42.24398,-71.9923,NA
15.44125,120.72863,AS
45.713,7.88224,EU
47.15,14.4,EU
50.41667,6.8,EU
29.77606,-95.11465,NA
47.46667,12.61667,EU
16.867,120.442,AS
-27.53333,153.03333,OC
49.0318,32.10396,EU
45.03333,29.16667,EU
23.25178,91.45407,AS
50.18333,6.95,EU
50.35,6.61667,EU
33.88546,104.70325,AS
-6.3336,105.9227,AS
40.81538,-73.11233,NA
30.71361,114.91613,AS
48.06028,9.55526,EU
45.7379,1.74189,EU
-9.53965,-76.73639,SA
49.63417,100.1625,AS
39.9901,-76.23968,NA
3.79936,-75.19467,SA
-22.94667,-47.31583,SA
15.8298,120.29593,AS
48.42305,18.64037,EU
13.53333,-14.66667,AF
-9.93361,-36.55417,SA
4.72519,-52.32616,SA
50.23101,2.11593,EU
50.34043,3.05938,EU
-14.12,-71.47278,SA
45.62528,9.76556,EU
8.64002,-82.946,NA
38.28246,26.37459,EU
42.91548,12.39486,EU
60.56974,27.19794,EU
27.87731,109.78476,AS
-37.56206,143.85082,OC
53.31301,-6.2453,EU
47.60873,6.16176,EU
45.30916,26.00626,EU
40.91754,-6.79729,EU
31.08962,-91.06844,NA
57.06667,15.05,EU
37.80179,-80.44563,NA
55.85,9.48333,EU
40.9909,-3.63365,EU
54.11823,-2.51199,EU
-34.60124,138.89094,OC
31.71581,119.94458,AS
46.14892,8.8561,EU
16.64639,-92.54333,NA
37.3376,113.53926,AS
49.43935,35.70736,EU
10.97099,-68.54435,SA
19.17389,-99.56528,NA
41.67459,-4.14655,EU
4.94273,15.87735,AF
41.8652,20.89009,EU
31.94862,35.04437,AS
38.56685,-121.3569,NA
8.91222,125.02444,AS
50.19378,14.11782,EU
13.69094,-14.87884,AF
30.3708,113.44294,AS
19.504270000000002,-96.61668,NA
47.26775,125.03021,AS
47.26164,5.07395,EU
52.30318,19.19217,EU
49.83333,7.56667,EU
19.79445,-72.79949,NA
-8.0786,111.8818,AS
-3.85444,-40.92111,SA
38.38333,16.13333,EU
27.36419,-99.48004,NA
-8.1424,111.77,AS
45.32829,7.7211,EU
32.90119,105.9254,AS
39.17872,27.84848,EU
19.68249,-99.86104,NA
44.11452,1.47998,EU
47.13521,7.81334,EU
32.62998,65.87806,AS
23.74639,120.7525,AS
45.32727,9.01455,EU
46.32063,9.39816,EU
48.01835,7.32668,EU
33.4493,-83.31155,NA
45.69028,33.52775,EU
32.27194,118.98955,AS
55.21664,-119.43605,NA
38.72178,114.82754,AS
34.06803,134.35033,AS
41.51922,-81.4579,NA
39.58289,19.9122,EU
35.00709,-80.67451,NA
38.72236,-9.2659300000000009,EU
17.27453,-94.55152,NA
38.90372,-77.66166,NA
41.42736,-75.35255,NA
45.02009,8.45554,EU
52.06667,10.16667,EU
28.0653,-81.78869,NA
37.51084,105.18445,AS
45.52204,8.0766,EU
34.20563,109.50158,AS
32.11406,34.97624,AS
35,136.51667,AS
45.66818,9.55865,EU
-6.4446,105.853,AS
-16.61361,-72.69639,SA
46.90134,8.27528,EU
37.84172,40.8865,EU
42.20194,22.33194,EU
15.84295,120.61513,AS
41.08131,25.69494,EU
55.96667,12.76667,EU
54.94212,23.64218,EU
-16.05,-68.68333,SA
12.95007,-5.76024,AF
19.6157,110.74894,AS
-7.5351,107.9207,AS
47.25983,8.59778,EU
44.46777,24.66585,EU
52.13778,8.38835,EU
42.37314,-73.36761,NA
46.5222,26.1197,EU
45.35008,-72.51582,NA
56.0038,40.33905,EU
49.31978,2.44581,EU
-33.04417,-61.16806,SA
40.74578,-111.61159,NA
-8.1193,113.1287,AS
36.6568,-79.81226,NA
46.128,8.49801,EU
43.0734,-75.28767,NA
-8.0329,112.5234,AS
-43.58333,172.51667,OC
36.81409,-2.57235,EU
18.69472,-97.18444,NA
59.02064,8.5202,EU
54.02873,9.5236,EU
63.25,14.56667,EU
37.86847,32.11618,EU
48.58333,8.68333,EU
34.52649,109.48977,AS
17.65388,-97.81068,NA
36.90568,43.14324,AS
40.84482,15.36965,EU
41.43144,-81.36539,NA
50.36832,137.50163,EU
-8.6076,122.7794,AS
13.73086,100.50903,AS
37.4887,121.44038,AS
53.10859,9.26482,EU
56.55017,57.13658,EU
26.71174,-81.86897,NA
36.68394,3.36661,AF
-6.7495,111.4495,AS
38.17817,39.85627,EU
40.26676,-76.1155,NA
47.62913,8.65326,EU
-10.614,121.8634,AS
9.55107,3.22841,AF
52.54831,-1.52221,EU
-19.53791,-49.48813,SA
61.9,27.85,EU
43.02583,25.11361,EU
44.46209,18.74941,EU
52.65905,1.0325,EU
-8.1134,112.2983,AS
2.95395,-76.69644,SA
45.27817,-123.01094,NA
51.95,-2.98333,EU
23.9463,113.25402,AS
54.19524,18.32116,EU
40.02055,8.67192,EU
21.73947,72.06553,AS
40.90534,45.48838,AS
36.48416,101.56328,AS
51.64091,8.5109,EU
53.78333,9.91667,EU
32.48934,35.79505,AS
54.66667,9.76667,EU
42.0254,-7.61735,EU
37.36605,-121.82718,NA
52.55035,13.39139,EU
16.57806,-15.45972,AF
38.20551,-1.39907,EU
47.97234,14.26472,EU
53.20053,-3.03841,EU
40.13333,-0.28333,EU
40.43511,116.22262,AS
32.67319,-97.46058,NA
39.0062,16.32194,EU
43.61389,3.81056,EU
15.64113,102.95462,AS
23.09391,113.64984,AS
8.91256,17.55392,AF
14.78333,-91.48333,NA
47.98464,8.8177,EU
51.90861,-4.53056,EU
55.97558,12.40314,EU
33.12342,131.80401,AS
53.71783,9.59798,EU
20.05806,-98.75833,NA
47.40997,13.76724,EU
15.16667,-88.71667,NA
-6.3328,106.0606,AS
52.92401,20.96732,EU
34.98898,-90.01259,NA
42.51667,-6.85,EU
-7.1642,106.7782,AS
47.33343,-122.27695,NA
15.28333,-88.48333,NA
6.4055,99.8502,AS
8.23361,124.60028,AS
40.63788,-74.45099,NA
56.28012,31.67018,EU
55.96895,25.15648,EU
-7.73379,113.69785,AS
41.162,-80.6648,NA
39.56667,-1.66667,EU
43.16556,129.17444,AS
20.42833,-89.30111,NA
6.62,124.65333,AS
62.01667,25.55,EU
30.27588,121.26489,AS
54.86667,8.73333,EU
-25.3,45.48333,AF
22.28616,89.95883,AS
47.96329,5.53699,EU
25.71176,118.43071,AS
32.32901,111.05072,AS
44.27215,9.60888,EU
42.58114,-3.01218,EU
14.892,100.31728,AS
-4.55,34.85,AF
47.05,27.56667,EU
17.01639,-95.6075,NA
40.94368,-78.97087,NA
18.80333,-98.90028,NA
14.53333,-91.36667,NA
20.00073,110.29359,AS
45.0486,8.2073,EU
38.73423,27.36164,EU
27.81419,-82.77816,NA
-12.78333,-76.56667,SA
38.78264,-77.01506,NA
49.80064,8.8243,EU
16.93861,-99.33,NA
39.64516,-121.4033,NA
37.58317,-81.38038,NA
-6.9936,112.0647,AS
13.88186,120.64131,AS
47.52,19.544,EU
45.83306,21.95278,EU
46.19136,6.31731,EU
40.75117,-81.4779,NA
28.63444,111.15667,AS
-22.83917,-42.10278,SA
52.9855,22.24319,EU
24.70502,-77.76912,NA
27.76823,116.05017,AS
47.95,13.3,EU
41.46889,69.58222,AS
43.87873,17.65861,EU
42.21206,-5.20534,EU
35.21959,-80.11895,NA
46.76829,14.81991,EU
46.26667,25.26667,EU
47.56004,26.57705,EU
38.71663,-77.23686,NA
33.23333,131.6,AS
49.3,6.81667,EU
52.2725,4.96944,EU
48.62423,9.82736,EU
23.39336,110.07437,AS
39.9225,21.80278,EU
39.1465,42.53536,EU
-8.2067,114.2577,AS
49.70938,6.50665,EU
42.24133,-2.51805,EU
35.78682,-78.66389,NA
51.83232,6.46428,EU
40.76059,15.54101,EU
47.8802,16.94126,EU
12.9814,76.73308,AS
40.64944,22.95083,EU
48.62219,10.24312,EU
51.69382,-2.2199,EU
40.84745,122.72544,AS
54.23689,13.10094,EU
41.33611,21.33306,EU
50.05108,17.79399,EU
36.15335,-106.67948,NA
50.0453,3.41808,EU
13.75324,120.94049,AS
45.064,7.34927,EU
45.31542,12.31518,EU
35.36668,111.14808,AS
-8.2142,113.772,AS
48.75132,95.99974,AS
49.13916,7.5437,EU
14.53417,-91.50333,NA
22.63341,88.42286,AS
19.54895,-98.88236,NA
11.05,122.38333,AS
41.44328,-4.4599,EU
47.45065,-122.82737,NA
45.09685,8.35954,EU
49.22074,6.81195,EU
-6.9824,112.3381,AS
40.6801,-75.52991,NA
49.12119,15.19028,EU
9.68141,105.57226,AS
-6.7084,110.9897,AS
-7.3,-78.5,SA
14.93333,-91.7,NA
46.31514,6.11827,EU
-8.1577,124.5079,AS
47.31382,7.92533,EU
57.42887,15.07762,EU
48.35933,7.46427,EU
49.19177,16.77146,EU
31.87493,118.15594,AS
51.09592,22.96323,EU
-7.2009,107.9597,AS
25.79889,-103.37361,NA
44.64854,8.32664,EU
-7.0614,106.9174,AS
41.03083,39.00306,EU
41.52364,-90.57764,NA
-8.3208,113.6123,AS
30.0336,121.33856,AS
23.83776,80.39405,AS
51.66317,-3.80443,EU
59.44525,29.48911,EU
36.43365,-99.39039,NA
35.06484,33.96083,AS
34.2992,10.06999,AF
16.5432,103.07992,AS
59.11667,31.68333,EU
21.03011,-102.40414,NA
56.04673,12.69437,EU
32.34651,51.50449,AS
-6.8994,106.2619,AS
44.76454,4.91757,EU
49.25,12.66667,EU
33.13515,-81.43122,NA
42.55779,-88.86511,NA
49.63333,7.55,EU
43.18333,27.7,EU
30.30646,120.17272,AS
29.005,109.84472,AS
34.39633,113.72466,AS
51.31783,12.01589,EU
41.15768,15.331,EU
-8.4358,115.1772,AS
32.33392,35.1116,AS
35.67482,44.07067,AS
43.61058,1.33467,EU
50.20185,7.81815,EU
50.69499,2.91518,EU
-33.28155,-63.9761,SA
49.8,7,EU
49.10005,14.5722,EU
48.12651,7.16455,EU
46.93619,3.26037,EU
34.67337,36.39734,AS
56.06675,-118.38606,NA
48.88938,13.29989,EU
15.4,47.76667,AS
25.37786,119.07242,AS
55.81667,37.86667,EU
-6.06222,-77.97667,SA
-8.7073,121.2809,AS
42.84176,-70.86061,NA
30.31191,-81.39647,NA
52.09029,13.16772,EU
51.88736,12.24192,EU
42.68333,-96.68365,NA
38.84838,-90.07622,NA
7.5,125.75,AS
-38.99397,-64.09295,SA
-32.85679,-61.15331,SA
-23.4,27.06667,AF
41.80885,97.02655,AS
41.54847,0.82451,EU
39.57651,-74.71683,NA
42.31,20.20278,EU
18.24408,-93.01956,NA
-7.6766,36.03658,AF
-6.979,111.479,AS
42.45605,-4.74115,EU
47.1105,18.565,EU
45.24536,25.66302,EU
-21.40611,-48.50472,SA
32.98333,67.96517,AS
-7.2891,108.198,AS
-8.241,111.8956,AS
48.65,6.18333,EU
47.71378,11.15034,EU
42.55343,-70.85366,NA
47.23333,26.55,EU
11.78624,108.24282,AS
34.4465,-82.39151,NA
21.34694,-158.08583,NA
52,8.4,EU
48.27734,-4.04756,EU
43.12165,133.12347,EU
40.10789,-74.05653,NA
58.40056,24.6675,EU
48.13333,15.13333,EU
-0.59167,30.62861,AF
53.73363,10.82556,EU
-8.7642,118.6353,AS
31.1024,-85.69688,NA
49.91774,19.47498,EU
48.66667,-4.05,EU
-7.0455,111.3391,AS
52.63952,11.92635,EU
43.57567,-124.17511,NA
52.01139,-8.34417,EU
25.20615,82.71442,AS
30.75398,108.36958,AS
56.69448,84.65145,EU
23.74516,86.17175,AS
-1.44158,-79.45943,SA
41.93643,-5.89255,EU
40.77066,-74.23265,NA
52.7179,30.5701,EU
43.66742,3.85439,EU
68.85389,33.02046,EU
39.35561,-84.24855,NA
24.21641,83.0358,AS
13.62875,100.50964,AS
36.61954,4.08282,AF
-7.1096,108.466,AS
40.8237,-75.9802,NA
-6.7712,111.4311,AS
54.86333,58.42194,EU
44.99118,8.08965,EU
45.32133,-0.95794,EU
-7.3838,108.1495,AS
39.28581,-2.79205,EU
45.85008,-73.48246,NA
45.78752,16.28139,EU
-8.2962,111.5437,AS
-8.7742,121.2034,AS
25.75689,116.74045,AS
13.81629,99.87739,AS
43.72687,7.41766,EU
37.29389,-4.75972,EU
49.4,9.06667,EU
31.60072,120.22532,AS
32.29667,72.3525,AS
13.47029,4.68119,AF
32.06329,12.52859,AF
31.44861,34.3925,AS
32.87977,-116.94669,NA
26.88838,102.93324,AS
43.6,-8.13333,EU
50.86667,11.68333,EU
47.27859,19.06617,EU
42.55139,21.90028,EU
49.68333,7.56667,EU
10.26053,-85.5851,NA
41.38712,2.13007,EU
19.59028,-98.96,NA
36.82928,101.74029,AS
36.98333,98.5,AS
32.67087,120.257,AS
40.37704,23.44135,EU
31.91843,120.0246,AS
47.28643,8.53627,EU
42.36194,19.44417,EU
38.73178,-77.4311,NA
8.34751,-81.52912,NA
51.87167,10.02537,EU
43.60336,-84.0697,NA
40.09915,23.4367,EU
45.72303,3.34243,EU
-6.7609,111.4898,AS
-6.8451,111.2719,AS
29.98661,107.73923,AS
51.81265,-2.71363,EU
-6.8994,111.4873,AS
42.85658,-5.66768,EU
54.73333,9.16667,EU
37.96754,-7.21889,EU
57.18458,27.6722,EU
46.85,26.46667,EU
47.01201,-0.18537,EU
45.68494,11.38872,EU
41.93521,-2.1795,EU
-6.3692,105.93,AS
39.92198,-88.57201,NA
45.48484,25.35664,EU
50.53062,15.37341,EU
49.93333,12,EU
39.09004,16.12612,EU
50.70118,3.21812,EU
42.57951,-77.9425,NA
50.92527,10.01601,EU
50.6,10.2,EU
41.6436,124.81645,AS
16.4619,107.59546,AS
52.79768,22.31237,EU
10.24933,-68.7695,SA
5.83297,102.55061,AS
37.5178,-5.98185,EU
20.35054,-97.9363,NA
27.39134,79.5793,AS
-33.93462,18.86676,AF
47.48146,8.4585,EU
46.18083,12.28333,EU
50.31556,106.49861,AS
-9.9974,124.5339,AS
45.69203,7.18328,EU
46.92958,6.8147,EU
46.90003,11.46507,EU
28.65978,118.45364,AS
30.29058,73.06574,AS
44.1724,5.13294,EU
45.06946,5.13575,EU
55.95361,37.24083,EU
46.44527,6.89908,EU
30.47864,114.2716,AS
33.45122,-86.99666,NA
26.27757,-98.56363,NA
15.59861,48.18278,AS
41.25632,13.60888,EU
45.29194,14.27417,EU
37.937,-86.90221,NA
37.46611,120.98528,AS
51.87889,-4.59278,EU
7.79722,122.765,AS
38.03785,12.58778,EU
39.1489,47.0347,AS
39.87863,-93.18882,NA
-5.32222,-41.5525,SA
53.2509,10.41409,EU
50.15724,2.34019,EU
-6.7924,111.8916,AS
-7.0458,108.0676,AS
50.50523,7.28861,EU
54.35714,50.16662,EU
34.38204,-84.37103,NA
48.16667,12.38333,EU
49.24932,6.90057,EU
9.77694,125.42472,AS
22.27898,-83.75956,NA
15.3195,103.67542,AS
46.40825,125.44106,AS
47.46667,25.76667,EU
49.49489,5.18606,EU
37.44722,140.5771,AS
44.78256,-69.38338,NA
51.30738,18.33275,EU
45.46663,11.18165,EU
17.42642,-98.80588,NA
42.49286,-2.24018,EU
-3.41,-39.03056,SA
50.58232,3.119,EU
51.5,44.4758,EU
-34.79123,-54.91824,SA
37.73425,-83.54741,NA
13.8866,121.2432,AS
53.24426,43.35205,EU
37.48972,127.49056,AS
43.16354,45.47238,EU
21.65456,-158.06065,NA
57.8799,34.10681,EU
54.86667,69.15,AS
28.59207,121.33056,AS
17.98519,-93.13806,NA
30.29093,119.99093,AS
47.83333,-3.71667,EU
48.63248,2.48226,EU
44.37515,9.87888,EU
-8.308,123.5186,AS
-8.3711,123.2792,AS
48.93022,2.5711,EU
49.79985,5.53652,EU
16.97361,103.21644,AS
39.65333,-4.78371,EU
32.54209,110.45316,AS
19.70667,-101.68639,NA
36.64262,2.69007,AF
34.90734,106.84965,AS
52.80667,4.99861,EU
46.08118,12.03822,EU
40.08063,-80.90009,NA
51.3148,0.88856,EU
36.76526,-4.29707,EU
32.10575,66.90833,AS
48.1,9,EU
51.34305,-0.82985,EU
9.84636,-84.31428,NA
50.28907,4.04117,EU
33.61169,-117.83672,NA
40.48065,-75.61602,NA
48.27642,-2.61876,EU
49.08083,9.46056,EU
42.42206,-123.38728,NA
-8.0522,112.8099,AS
19.69361,-99.95028,NA
13.596,124.0991,AS
44.68333,23.36667,EU
-34.86186,-57.91126,SA
35.00481,-92.80267,NA
49.85,1.9,EU
26.9264,83.71334,AS
40.21041,-5.08694,EU
13.95609,121.30765,AS
12.94861,123.88222,AS
42.15001,63.55221,AS
49.9062,22.51554,EU
40.24527,39.17535,EU
41.57542,26.22905,EU
44.36746,-91.31655,NA
46.2242,10.205260000000001,EU
52.14404,16.76408,EU
14.63702,43.05505,AS
37.08571,69.47958,AS
54.97328,-1.61396,EU
34.09346,108.89453,AS
29.13996,-98.90531,NA
31.10442,77.16662,AS
43.9,24.96667,EU
9.01801,-10.59496,AF
32.21667,92.11667,AS
16.3181,121.093,AS
40.50533,-0.52283,EU
-28.04978,-64.22254,SA
26.868,80.7857,AS
49.42225,20.95942,EU
45.51667,27.05,EU
14.23223,104.08107,AS
-8.1945,113.3297,AS
42.59835,12.76376,EU
51.31917,5.35833,EU
52.29781,32.31206,EU
19.685,-99.12806,NA
54.88626,37.11955,EU
24.18611,-103.63028,NA
38.14772,15.21469,EU
-5.45,-80.76667,SA
11.5844,122.3122,AS
12.28835,4.47139,AF
55.88333,38.08333,EU
48.20969,14.29004,EU
50.03333,6.83333,EU
4.84262,7.85252,AF
45.91543,11.1682,EU
35.90807,139.65657,AS
42.5225,-3.77072,EU
17.73641,121.45635,AS
50.84752,16.19308,EU
21.28098,-88.92957,NA
36.3275,112.88194,AS
35.36581,-120.8499,NA
40.51406,23.82471,EU
39.60553,15.91481,EU
45.02589,26.79128,EU
27.25702,115.87168,AS
0.5664,108.92891,AS
40.66427,-73.70846,NA
-14.61111,-70.78611,SA
-6.9379,112.0609,AS
55.87321,72.19673,EU
12.4989,124.6377,AS
40.33593,-76.00605,NA
-7.1658,108.3987,AS
-6.70111,-79.90611,SA
40.21277,15.42848,EU
7.57556,125.68389,AS
41.45483,-2.16183,EU
46.07111,16.27111,EU
57.98665,11.55742,EU
54.96667,-2.51667,EU
49.52577,0.72561,EU
-10.28508,-77.19879,SA
50.65,7.61667,EU
40.55067,116.08927,AS
41.0586,-94.36135,NA
64.59537,18.67351,EU
-6.802,111.8363,AS
33.4042,-116.03972,NA
48.62698,142.77999,EU
50.31667,6.85,EU
49.77356,10.47063,EU
52.1207,83.305,EU
51.35109,14.60526,EU
35.20902,25.33773,EU
39.2853,116.98574,AS
65.73489,150.89429,EU
-37.46973,-72.35366,SA
23.3981,114.57764,AS
48.03962,25.66232,EU
36.77996,110.63956,AS
30.29705,108.12682,AS
51.25,11.11667,EU
-31.82711,115.83843,OC
-27.13333,-60.66667,SA
46.61382,24.1308,EU
49.87163,20.99625,EU
44.6379,7.93078,EU
39.29083,117.09,AS
18.17191,-63.14941,NA
40.92995,9.06517,EU
36.81138,42.06206,AS
6.20602,-1.66191,AF
-8.3453,122.9803,AS
47.8,10.35,EU
53.02639,43.18721,EU
54.25617,37.6108,EU
50.49792,7.17712,EU
56.21667,88.11667,EU
53.36944,-7.50333,EU
33.00452,106.93466,AS
19.94029,-97.28848,NA
49.072,5.42248,EU
40.76485,46.40868,AS
-8.1196,111.8076,AS
32.59026,105.23343,AS
50.19388,7.15369,EU
45.86254,3.33566,EU
25.45063,118.28798,AS
42.72219,-94.19718,NA
45.8162,130.92833,AS
50.89759,13.25379,EU
-18.77861,-46.4075,SA
54.08333,9.11667,EU
45.25191,-92.2713,NA
44.54687,25.87304,EU
47.14397,-1.16334,EU
44.85,0.11667,EU
45.10085,8.00003,EU
45.8774,4.48993,EU
42.58544,-0.95478,EU
44.32811,24.14188,EU
27.00743,76.6076,AS
42.70778,22.06333,EU
8.85299,5.41641,AF
40.63203,9.71904,EU
47.696,40.10259,EU
48.16692,-2.06426,EU
4.3105,95.958,AS
-27.63472,152.77519,OC
11.7612,121.8963,AS
41.73431,-4.32365,EU
19.67203,78.5359,AS
49.16194,8.04139,EU
34.25528,35.65806,AS
7.11096,-75.55152,SA
52.56667,-1.2,EU
45.11428,26.20787,EU
-7.267,108.8116,AS
40.87431,0.71125,EU
45.73627,8.56663,EU
-10.0218,124.4394,AS
-9.8448,124.5481,AS
10.56207,76.91305,AS
40.19067,-74.70238,NA
33.62859,104.33624,AS
27.28202,80.8345,AS
45.93333,27.05,EU
30.6885,76.40111,AS
-8.4282,115.3629,AS
49.51464,3.8406,EU
44.41667,24.28333,EU
49.31637,-122.85263,NA
62.11319,21.95884,EU
41.07715,-4.31949,EU
45.14167,24.11549,EU
9.21566,-78.88973,NA
43.65361,44.88889,EU
49.77735,13.4915,EU
-8.2241,111.8194,AS
32.46211,74.18207,AS
38.65486,-9.02368,EU
6.58667,124.54722,AS
-8.6952,116.4015,AS
45.14361,12.01849,EU
44.21667,24.88333,EU
56.92624,32.74262,EU
49.03645,2.07613,EU
37.71727,126.94122,AS
-7.0616,114.3255,AS
35.27311,9.42385,AF
32.3063,35.75653,AS
8.51064,-73.44776,SA
7.16083,124.475,AS
-11.56389,-39.28278,SA
45.717529999999996,12.15218,EU
39.85816,9.58368,EU
-31.71173,148.66252,OC
47.65,7.63333,EU
49.05097,12.655,EU
39.55,-0.38333,EU
45.35565,7.64152,EU
20.25334,74.43755,AS
52.85,9.23333,EU
33.66946,-117.82311,NA
30.70508,108.96809,AS
-15.0725,-57.18111,SA
45.81577,5.40393,EU
41.24591,-75.88131,NA
47.28395,8.04208,EU
40.42457,-1.91312,EU
47.92819,15.28748,EU
45.91285,8.89684,EU
45.18234,-122.80787,NA
39.4,98.81667,AS
45.22913,-94.00192,NA
18.36245,-66.25878,NA
37.51769,121.30867,AS
37.89013,23.74406,EU
50.68338,36.23309,EU
53.51667,-1.31667,EU
49.80639,8.11556,EU
40.96453,-76.88441,NA
48.75667,98.28389,AS
25.56473,55.55517,AS
-30.73341,-63.72375,SA
28.88365,108.39162,AS
48.72409,13.20291,EU
-38.38333,145.08333,OC
45.71725,9.70792,EU
-9.31889,-36.47111,SA
53.66667,10.61667,EU
-7.4671,108.6015,AS
44.12177,25.32952,EU
36.55,26.35,EU
26.31841,-80.09977,NA
38.94317,-76.95664,NA
39.58502,39.68702,EU
52.06258,-2.21802,EU
47.45701,5.58547,EU
45.71667,22.05,EU
43.63292,6.99911,EU
50.62328,2.45902,EU
40.97437,25.42022,EU
57.19509,56.90908,EU
45.59951,9.12509,EU
41.64311,-80.82342,NA
21.33407,-157.70003,NA
-8.0826,111.9982,AS
51.88374,-2.04239,EU
35.27306,7.75194,AF
15.91667,-85.95417,NA
-10.0061,124.4637,AS
49.96905,20.43028,EU
50.59076,4.91175,EU
42.09306,19.10028,EU
36.79333,3.28694,AF
14.55,-87.86667,NA
44.86924,-68.93476,NA
13.78917,-89.00528,NA
41.52229,-6.04801,EU
40.43464,96.86504,AS
67.45659,153.70246,EU
50.65,3.03333,EU
-6.8314,111.1792,AS
-2.46667,111.03333,AS
46.22931,12.91662,EU
28.54657,68.22308,AS
46.28181,18.99524,EU
15.5439,120.7634,AS
40.78427,-74.69683,NA
48.06667,24.23333,EU
46.23027,-1.1384,EU
38.17935,24.20842,EU
-17.08222,-40.93583,SA
14.27533,47.58414,AS
47.25899,-122.34568,NA
53.88224,10.85997,EU
14.06532,121.09363,AS
41.44895,-79.677,NA
-34.45,150.88333,OC
60.29414,25.04099,EU
45.36678,-73.9325,NA
16.22291,74.3501,AS
29.70098,107.92053,AS
51.47626,12.13455,EU
21.97361,-102.31694,NA
28.43546,109.49115,AS
49.04148,1.55469,EU
-10.1561,123.6021,AS
45.22795,1.52375,EU
45.03302,-90.07402,NA
52.07631,4.2479,EU
44.67095,-0.47887,EU
24.17244,110.78703,AS
48.0151,-122.06374,NA
1.33667,-71.95111,SA
48.77495,-0.19942,EU
-26.45,31.95,AF
15.11667,-88.08333,NA
46.139,1.91517,EU
22.53959,-105.73623,NA
31.95754,121.16571,AS
55.0528,38.60873,EU
37.96843,23.21351,EU
6.77402,-5.11411,AF
27.92481,-15.57329,EU
29.47715,120.79779,AS
49.03863,16.59429,EU
-17.56944,-52.55111,SA
43.39458,11.7853,EU
-13.53639,-75.30528,SA
8.72306,-11.9488,AF
51.88555,-0.57343,EU
44.08333,25.06667,EU
35.69201,-84.86078,NA
54.95339,23.04779,EU
41.49583,14.35217,EU
11.56615,-85.5784,NA
7.42661,-80.63311,NA
-8.1141,111.7762,AS
49.69306,19.67033,EU
45.2357,8.32746,EU
36.68333,139.96667,AS
47.35575,-0.44924,EU
47.40719,32.43868,EU
37.06261,14.90593,EU
50.15573,19.56579,EU
7.01667,124.7,AS
16.05981,73.4629,AS
19.3258,-98.25834,NA
-9.5188,124.4488,AS
26.55032,83.34503,AS
-7.55889,109.17778,AS
19.07611,-101.5825,NA
39.28541,16.32093,EU
56.3419,46.56353,EU
50.27214,18.52982,EU
-11.51778,43.37389,AF
9.27995,7.38045,AF
-15.80635,35.65067,AF
41.99704,-72.59898,NA
29.78727,108.3452,AS
-7.2376,106.6418,AS
55.33136,37.854,EU
-14.35672,-71.16924,SA
43.66218,12.99797,EU
50.74955,7.92352,EU
41.15508,-8.50412,EU
50.13333,6.9,EU
44.9397,11.54375,EU
39.41111,-94.90163,NA
20.64173,105.989,AS
-20.73139,-48.05778,SA
51.3654,14.86098,EU
6.7132,79.9026,AS
1.53741,103.65779,AS
40.80826,22.70733,EU
45.28338,-72.98244,NA
46.30495,30.65478,EU
24.94343,67.20591,AS
-27.37808,31.61904,AF
