ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
105.0000000000,5887500.0000000000,779200.0000000000,25.7944950704,28.5386626774,1009172.0000000000,"1009172",625.0000000000,29.0000000000
107.0000000000,5912500.0000000000,779200.0000000000,26.0419397162,28.4925858055,1009173.0000000000,"1009173",625.0000000000,29.0000000000
126.0000000000,5937500.0000000000,779200.0000000000,26.2891746839,28.4458005717,1009174.0000000000,"1009174",625.0000000000,29.0000000000
148.0000000000,5962500.0000000000,779200.0000000000,26.5361974263,28.3983079140,1009175.0000000000,"1009175",625.0000000000,28.0000000000
117.0000000000,5987500.0000000000,779200.0000000000,26.7830054282,28.3501087805,1009176.0000000000,"1009176",625.0000000000,29.0000000000
102.0000000000,3387500.0000000000,1479200.0000000000,-0.2630476987,35.8116006482,1037072.0000000000,"1037072",394.2384997887,30.0000000000
127.0000000000,6012500.0000000000,779200.0000000000,27.0295962067,28.3012041294,1009177.0000000000,"1009177",625.0000000000,28.0000000000
159.0000000000,6037500.0000000000,779200.0000000000,27.2759673115,28.2515949288,1009178.0000000000,"1009178",625.0000000000,28.0000000000
177.0000000000,6062500.0000000000,779200.0000000000,27.5221163253,28.2012821562,1009179.0000000000,"1009179",625.0000000000,29.0000000000
185.0000000000,6087500.0000000000,779200.0000000000,27.7680408635,28.1502667988,1009180.0000000000,"1009180",625.0000000000,25.0000000000
185.0000000000,6112500.0000000000,779200.0000000000,28.0137385754,28.0985498529,1009181.0000000000,"1009181",625.0000000000,26.0000000000
191.0000000000,6137500.0000000000,779200.0000000000,28.2592071436,28.0461323239,1009182.0000000000,"1009182",625.0000000000,24.0000000000
182.0000000000,6162500.0000000000,779200.0000000000,28.5044442846,27.9930152262,1009183.0000000000,"1009183",625.0000000000,24.0000000000
214.0000000000,6187500.0000000000,779200.0000000000,28.7494477489,27.9391995826,1009184.0000000000,"1009184",625.0000000000,25.0000000000
227.0000000000,6212500.0000000000,779200.0000000000,28.9942153217,27.8846864246,1009185.0000000000,"1009185",625.0000000000,26.0000000000
219.0000000000,6237500.0000000000,779200.0000000000,29.2387448223,27.8294767921,1009186.0000000000,"1009186",625.0000000000,26.0000000000
197.0000000000,6262500.0000000000,779200.0000000000,29.4830341050,27.7735717328,1009187.0000000000,"1009187",625.0000000000,18.0000000000
137.0000000000,6287500.0000000000,779200.0000000000,29.7270810590,27.7169723025,1009188.0000000000,"1009188",625.0000000000,15.0000000000
105.0000000000,6312500.0000000000,779200.0000000000,29.9708836086,27.6596795647,1009189.0000000000,"1009189",625.0000000000,11.0000000000
88.0000000000,6337500.0000000000,779200.0000000000,30.2144397137,27.6016945903,1009190.0000000000,"1009190",625.0000000000,2.0000000000
110.0000000000,6362500.0000000000,779200.0000000000,30.4577473693,27.5430184576,1009191.0000000000,"1009191",625.0000000000,2.0000000000
34.0000000000,6387500.0000000000,779200.0000000000,30.7008046063,27.4836522520,1009192.0000000000,"1009192",625.0000000000,1.0000000000
39.0000000000,6412500.0000000000,779200.0000000000,30.9436094917,27.4235970657,1009193.0000000000,"1009193",625.0000000000,1.0000000000
42.0000000000,6437500.0000000000,779200.0000000000,31.1861601282,27.3628539977,1009194.0000000000,"1009194",625.0000000000,2.0000000000
115.0000000000,6462500.0000000000,779200.0000000000,31.4284546547,27.3014241535,1009195.0000000000,"1009195",625.0000000000,2.0000000000
287.0000000000,6487500.0000000000,779200.0000000000,31.6704912465,27.2393086449,1009196.0000000000,"1009196",625.0000000000,3.0000000000
419.0000000000,6512500.0000000000,779200.0000000000,31.9122681154,27.1765085898,1009197.0000000000,"1009197",625.0000000000,4.0000000000
504.0000000000,6537500.0000000000,779200.0000000000,32.1537835098,27.1130251120,1009198.0000000000,"1009198",625.0000000000,3.0000000000
563.0000000000,6562500.0000000000,779200.0000000000,32.3950357146,27.0488593410,1009199.0000000000,"1009199",625.0000000000,3.0000000000
311.0000000000,6587500.0000000000,779200.0000000000,32.6360230518,26.9840124117,1009200.0000000000,"1009200",625.0000000000,3.0000000000
268.0000000000,6612500.0000000000,779200.0000000000,32.8767438800,26.9184854643,1009201.0000000000,"1009201",625.0000000000,3.0000000000
368.0000000000,6637500.0000000000,779200.0000000000,33.1171965953,26.8522796444,1009202.0000000000,"1009202",625.0000000000,3.0000000000
600.0000000000,6662500.0000000000,779200.0000000000,33.3573796305,26.7853961020,1009203.0000000000,"1009203",625.0000000000,3.0000000000
515.0000000000,6687500.0000000000,779200.0000000000,33.5972914557,26.7178359921,1009204.0000000000,"1009204",625.0000000000,3.0000000000
375.0000000000,2387500.0000000000,804200.0000000000,-9.4542476677,28.0144937277,1010032.0000000000,"1010032",625.0000000000,9.0000000000
388.0000000000,2412500.0000000000,804200.0000000000,-9.2093316395,28.0703388307,1010033.0000000000,"1010033",625.0000000000,4.0000000000
20.0000000000,6062500.0000000000,5854200.0000000000,59.6654297561,69.7675468172,1212179.0000000000,"1212179",329.4190317046,4.0000000000
472.0000000000,2587500.0000000000,804200.0000000000,-7.4882477559,28.4416667204,1010040.0000000000,"1010040",625.0000000000,10.0000000000
458.0000000000,2612500.0000000000,804200.0000000000,-7.2414529782,28.4919028903,1010041.0000000000,"1010041",625.0000000000,10.0000000000
484.0000000000,2637500.0000000000,804200.0000000000,-6.9944339072,28.5414333570,1010042.0000000000,"1010042",625.0000000000,10.0000000000
494.0000000000,2662500.0000000000,804200.0000000000,-6.7471930008,28.5902571324,1010043.0000000000,"1010043",625.0000000000,10.0000000000
495.0000000000,2687500.0000000000,804200.0000000000,-6.4997327501,28.6383732379,1010044.0000000000,"1010044",625.0000000000,11.0000000000
502.0000000000,2712500.0000000000,804200.0000000000,-6.2520556793,28.6857807050,1010045.0000000000,"1010045",625.0000000000,10.0000000000
496.0000000000,2737500.0000000000,804200.0000000000,-6.0041643452,28.7324785757,1010046.0000000000,"1010046",625.0000000000,11.0000000000
184.0000000000,6712500.0000000000,779200.0000000000,33.8369305786,26.6496004740,1009205.0000000000,"1009205",590.2698578040,5.0000000000
495.0000000000,2437500.0000000000,804200.0000000000,-8.9641728840,28.1254864669,1010034.0000000000,"1010034",625.0000000000,3.0000000000
502.0000000000,2962500.0000000000,804200.0000000000,-3.7639381788,29.1206747401,1010055.0000000000,"1010055",625.0000000000,2.0000000000
460.0000000000,2987500.0000000000,804200.0000000000,-3.5140518178,29.1602263160,1010056.0000000000,"1010056",625.0000000000,2.0000000000
461.0000000000,3012500.0000000000,804200.0000000000,-3.2639813890,29.1990584799,1010057.0000000000,"1010057",625.0000000000,2.0000000000
489.0000000000,3037500.0000000000,804200.0000000000,-3.0137298168,29.2371704100,1010058.0000000000,"1010058",625.0000000000,2.0000000000
508.0000000000,3062500.0000000000,804200.0000000000,-2.7633000536,29.2745612969,1010059.0000000000,"1010059",625.0000000000,2.0000000000
501.0000000000,3087500.0000000000,804200.0000000000,-2.5126950802,29.3112303441,1010060.0000000000,"1010060",625.0000000000,2.0000000000
483.0000000000,3112500.0000000000,804200.0000000000,-2.2619179045,29.3471767677,1010061.0000000000,"1010061",625.0000000000,2.0000000000
459.0000000000,3137500.0000000000,804200.0000000000,-2.0109715617,29.3823997970,1010062.0000000000,"1010062",625.0000000000,2.0000000000
462.0000000000,3162500.0000000000,804200.0000000000,-1.7598591135,29.4168986742,1010063.0000000000,"1010063",625.0000000000,2.0000000000
388.0000000000,3187500.0000000000,804200.0000000000,-1.5085836481,29.4506726550,1010064.0000000000,"1010064",625.0000000000,3.0000000000
431.0000000000,3212500.0000000000,804200.0000000000,-1.2571482791,29.4837210085,1010065.0000000000,"1010065",625.0000000000,3.0000000000
409.0000000000,3237500.0000000000,804200.0000000000,-1.0055561460,29.5160430173,1010066.0000000000,"1010066",625.0000000000,3.0000000000
399.0000000000,3262500.0000000000,804200.0000000000,-0.7538104127,29.5476379779,1010067.0000000000,"1010067",625.0000000000,3.0000000000
391.0000000000,3287500.0000000000,804200.0000000000,-0.5019142679,29.5785052005,1010068.0000000000,"1010068",625.0000000000,4.0000000000
389.0000000000,3312500.0000000000,804200.0000000000,-0.2498709242,29.6086440096,1010069.0000000000,"1010069",625.0000000000,5.0000000000
480.0000000000,2462500.0000000000,804200.0000000000,-8.7187735839,28.1799355765,1010035.0000000000,"1010035",624.8376556731,4.0000000000
478.0000000000,2487500.0000000000,804200.0000000000,-8.4731359569,28.2336851079,1010036.0000000000,"1010036",625.0000000000,4.0000000000
476.0000000000,2512500.0000000000,804200.0000000000,-8.2272622559,28.2867340180,1010037.0000000000,"1010037",625.0000000000,5.0000000000
491.0000000000,2537500.0000000000,804200.0000000000,-7.9811547682,28.3390812723,1010038.0000000000,"1010038",625.0000000000,5.0000000000
492.0000000000,2562500.0000000000,804200.0000000000,-7.7348158161,28.3907258453,1010039.0000000000,"1010039",625.0000000000,10.0000000000
572.0000000000,2912500.0000000000,804200.0000000000,-4.2631471435,29.0394167005,1010053.0000000000,"1010053",625.0000000000,3.0000000000
562.0000000000,2937500.0000000000,804200.0000000000,-4.0136375762,29.0804045861,1010054.0000000000,"1010054",625.0000000000,2.0000000000
380.0000000000,3337500.0000000000,804200.0000000000,0.0023163821,29.6380537436,1010070.0000000000,"1010070",625.0000000000,5.0000000000
365.0000000000,3362500.0000000000,804200.0000000000,0.2546443918,29.6667337553,1010071.0000000000,"1010071",625.0000000000,5.0000000000
405.0000000000,3387500.0000000000,804200.0000000000,0.5071098232,29.6946834121,1010072.0000000000,"1010072",625.0000000000,5.0000000000
403.0000000000,3412500.0000000000,804200.0000000000,0.7597093721,29.7219020958,1010073.0000000000,"1010073",625.0000000000,5.0000000000
384.0000000000,3437500.0000000000,804200.0000000000,1.0124397132,29.7483892030,1010074.0000000000,"1010074",625.0000000000,3.0000000000
364.0000000000,3462500.0000000000,804200.0000000000,1.2652974996,29.7741441451,1010075.0000000000,"1010075",625.0000000000,5.0000000000
368.0000000000,3487500.0000000000,804200.0000000000,1.5182793640,29.7991663484,1010076.0000000000,"1010076",625.0000000000,4.0000000000
408.0000000000,3512500.0000000000,804200.0000000000,1.7713819192,29.8234552543,1010077.0000000000,"1010077",625.0000000000,3.0000000000
402.0000000000,3537500.0000000000,804200.0000000000,2.0246017581,29.8470103197,1010078.0000000000,"1010078",625.0000000000,3.0000000000
449.0000000000,3562500.0000000000,804200.0000000000,2.2779354547,29.8698310163,1010079.0000000000,"1010079",625.0000000000,3.0000000000
457.0000000000,3587500.0000000000,804200.0000000000,2.5313795644,29.8919168315,1010080.0000000000,"1010080",625.0000000000,3.0000000000
25.0000000000,6737500.0000000000,779200.0000000000,34.0762955439,26.5806907114,1009206.0000000000,"1009206",167.0556947919,7.0000000000
282.0000000000,2162500.0000000000,804200.0000000000,-11.6472267633,27.4806804931,1010023.0000000000,"1010023",625.0000000000,12.0000000000
188.0000000000,2187500.0000000000,804200.0000000000,-11.4045875873,27.5427538427,1010024.0000000000,"1010024",625.0000000000,9.0000000000
255.0000000000,2212500.0000000000,804200.0000000000,-11.1616876576,27.6041396022,1010025.0000000000,"1010025",625.0000000000,9.0000000000
317.0000000000,2237500.0000000000,804200.0000000000,-10.9185288312,27.6648366465,1010026.0000000000,"1010026",625.0000000000,13.0000000000
401.0000000000,2262500.0000000000,804200.0000000000,-10.6751130024,27.7248438571,1010027.0000000000,"1010027",625.0000000000,9.0000000000
443.0000000000,2287500.0000000000,804200.0000000000,-10.4314421017,27.7841601219,1010028.0000000000,"1010028",625.0000000000,9.0000000000
437.0000000000,2312500.0000000000,804200.0000000000,-10.1875180963,27.8427843358,1010029.0000000000,"1010029",625.0000000000,7.0000000000
411.0000000000,2337500.0000000000,804200.0000000000,-9.9433429897,27.9007154007,1010030.0000000000,"1010030",625.0000000000,7.0000000000
353.0000000000,2362500.0000000000,804200.0000000000,-9.6989188216,27.9579522258,1010031.0000000000,"1010031",625.0000000000,7.0000000000
399.0000000000,3612500.0000000000,804200.0000000000,2.7849306246,29.9132672683,1010081.0000000000,"1010081",625.0000000000,3.0000000000
376.0000000000,3637500.0000000000,804200.0000000000,3.0385851554,29.9338818453,1010082.0000000000,"1010082",625.0000000000,3.0000000000
341.0000000000,3662500.0000000000,804200.0000000000,3.2923396598,29.9537600966,1010083.0000000000,"1010083",625.0000000000,4.0000000000
311.0000000000,3687500.0000000000,804200.0000000000,3.5461906244,29.9729015725,1010084.0000000000,"1010084",625.0000000000,4.0000000000
309.0000000000,3712500.0000000000,804200.0000000000,3.8001345203,29.9913058389,1010085.0000000000,"1010085",625.0000000000,4.0000000000
291.0000000000,3737500.0000000000,804200.0000000000,4.0541678030,30.0089724781,1010086.0000000000,"1010086",625.0000000000,4.0000000000
285.0000000000,3762500.0000000000,804200.0000000000,4.3082869134,30.0259010881,1010087.0000000000,"1010087",625.0000000000,5.0000000000
296.0000000000,3787500.0000000000,804200.0000000000,4.5624882786,30.0420912834,1010088.0000000000,"1010088",625.0000000000,6.0000000000
264.0000000000,3812500.0000000000,804200.0000000000,4.8167683116,30.0575426947,1010089.0000000000,"1010089",625.0000000000,6.0000000000
277.0000000000,3837500.0000000000,804200.0000000000,5.0711234129,30.0722549691,1010090.0000000000,"1010090",625.0000000000,8.0000000000
304.0000000000,3862500.0000000000,804200.0000000000,5.3255499705,30.0862277700,1010091.0000000000,"1010091",625.0000000000,7.0000000000
304.0000000000,3887500.0000000000,804200.0000000000,5.5800443604,30.0994607775,1010092.0000000000,"1010092",625.0000000000,9.0000000000
304.0000000000,3912500.0000000000,804200.0000000000,5.8346029475,30.1119536882,1010093.0000000000,"1010093",625.0000000000,9.0000000000
217.0000000000,3937500.0000000000,804200.0000000000,6.0892220863,30.1237062153,1010094.0000000000,"1010094",625.0000000000,9.0000000000
209.0000000000,3962500.0000000000,804200.0000000000,6.3438981209,30.1347180888,1010095.0000000000,"1010095",625.0000000000,9.0000000000
216.0000000000,3987500.0000000000,804200.0000000000,6.5986273863,30.1449890553,1010096.0000000000,"1010096",625.0000000000,9.0000000000
224.0000000000,4012500.0000000000,804200.0000000000,6.8534062084,30.1545188785,1010097.0000000000,"1010097",625.0000000000,9.0000000000
260.0000000000,4037500.0000000000,804200.0000000000,7.1082309050,30.1633073387,1010098.0000000000,"1010098",625.0000000000,9.0000000000
296.0000000000,4062500.0000000000,804200.0000000000,7.3630977863,30.1713542333,1010099.0000000000,"1010099",625.0000000000,10.0000000000
303.0000000000,4087500.0000000000,804200.0000000000,7.6180031556,30.1786593766,1010100.0000000000,"1010100",625.0000000000,10.0000000000
303.0000000000,4112500.0000000000,804200.0000000000,7.8729433095,30.1852225998,1010101.0000000000,"1010101",625.0000000000,9.0000000000
304.0000000000,4137500.0000000000,804200.0000000000,8.1279145390,30.1910437514,1010102.0000000000,"1010102",625.0000000000,10.0000000000
304.0000000000,4162500.0000000000,804200.0000000000,8.3829131300,30.1961226967,1010103.0000000000,"1010103",625.0000000000,13.0000000000
304.0000000000,4187500.0000000000,804200.0000000000,8.6379353638,30.2004593184,1010104.0000000000,"1010104",625.0000000000,12.0000000000
304.0000000000,4212500.0000000000,804200.0000000000,8.8929775176,30.2040535159,1010105.0000000000,"1010105",625.0000000000,12.0000000000
447.0000000000,4237500.0000000000,804200.0000000000,9.1480358654,30.2069052062,1010106.0000000000,"1010106",625.0000000000,12.0000000000
305.0000000000,4262500.0000000000,804200.0000000000,9.4031066787,30.2090143232,1010107.0000000000,"1010107",625.0000000000,11.0000000000
303.0000000000,4287500.0000000000,804200.0000000000,9.6581862265,30.2103808180,1010108.0000000000,"1010108",625.0000000000,8.0000000000
306.0000000000,4312500.0000000000,804200.0000000000,9.9132707767,30.2110046591,1010109.0000000000,"1010109",625.0000000000,7.0000000000
343.0000000000,4337500.0000000000,804200.0000000000,10.1683565962,30.2108858319,1010110.0000000000,"1010110",625.0000000000,6.0000000000
